mtype,tokens,type_tokens,label
FUNC,"['f', ':', 'S', '\\to', 'T']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['F'],"['func_name', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,"['g', ':', 'B', '\\rightarrow', 'C']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['g', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', ':', '\\{', '0', ',', '1', '\\}', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL', 'TO', 'SET_FAT', '__ANON_0']",1
FUNC,"['h', ':', 'A', '\\cup', 'B', '\\to', 'X', '\\cup', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', '__ANON_0', 'sets__OP_UNION', '__ANON_0', 'TO', 'set_expr', '__ANON_0', 'sets__OP_UNION', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['F'],"['func_name', '__ANON_0']",1
SET,"['A', '^', 'B']","['set_expr', '__ANON_0', 'CARET', '__ANON_0']",1
FUNC,"['f', ':', 'X', '\\rightarrow', 'Z']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['F', '\\colon', 'A', '\\to', 'A']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['A', '\\cap', 'M']","['set_expr', '__ANON_0', 'sets__OP_INTERSEC', '__ANON_0']",1
SET,\mathbb{N},"['set_constant', 'SET_BASIC']",1
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['\\mathbb{R}', '^', '\\mathbb{N}']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', 'set_constant', 'SET_BASIC']",1
FUNC,['A'],"['func_name', '__ANON_0']",1
SET,"['I', '\\cap', 'C']","['set_expr', '__ANON_0', 'sets__OP_INTERSEC', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['d'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', '\\mathbb{N}', '\\rightarrow', '\\mathbb{Z}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",1
SET,"['\\{', 'A', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_0', 'R_BRACE_LITERAL']",1
SCAL,"['[', 'a', ']']","['group', 'L_BRACKET', '__ANON_1', 'R_BRACKET']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,"['f', '\\circ', 'i']","['func_composed', 'func_name', '__ANON_1', 'OP_FUNC_COMP', 'func_name', '__ANON_1']",1
FUNC,"['f', ':', '\\mathbb', 'R', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",1
FUNC,['F'],"['func_name', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['\\{', '1', ',', '2', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",1
SET,"['A', '\\cup', 'B']","['set_expr', '__ANON_0', 'sets__OP_UNION', '__ANON_0']",1
FUNC,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'S', '\\rightarrow', 'P']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SCAL,"['2', '^', 'n']","['exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1']",1
FUNC,['B'],"['func_name', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['p', ':', 'T', '\\rightarrow', 'S']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SCAL,"['1', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",1
FUNC,"['f', '\\colon', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'X', '^', 'm', '\\rightarrow', 'X', '^', 'n']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'CARET', '__ANON_1', 'TO', '__ANON_0', 'CARET', '__ANON_1']",1
FUNC,['h'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['F', ':', 'A', '\\to', 'A']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['g', ':', 'Y', '\\times', 'Z', '\\to', 'X']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', '__ANON_0', 'sets__OP_CART', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['A'],"['func_name', '__ANON_0']",1
FUNC,"['f', ':', 'A', '\\to', '2', '^', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_expr', '__ANON_3', 'CARET', '__ANON_0']",1
FUNC,['U'],"['func_name', '__ANON_0']",1
SET,"['A', '\\cap', 'B']","['set_expr', '__ANON_0', 'sets__OP_INTERSEC', '__ANON_0']",1
FUNC,"['g', ':', 'B', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['\\{', 'x', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
SET,"['\\{', '1', ',', '2', ',', '3', ',', '4', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",1
FUNC,"['g', ':', 'B', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
SET,"['\\{', '5', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_3', 'R_BRACE_LITERAL']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
SCAL,['4'],"['expr_atom', '__ANON_3']",1
SET,"['(', '-', '2', ',', '2', ')']","['interval', 'L_PAREN', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']",1
FUNC,['x'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['g', ':', '\\mathbb{N}', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', '__ANON_0']",1
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['F', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['g', ':', 'B', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', ':', '\\{', '1', '\\}', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'explset', 'L_BRACE_LITERAL', 'item', '__ANON_3', 'R_BRACE_LITERAL', 'TO', '__ANON_0']",1
SET,"['\\{', 'B', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_0', 'R_BRACE_LITERAL']",1
SCAL,"['g', '(', 'n', '+', '1', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']",1
SET,"['\\{', 'a', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,['n'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', ':', '\\mathbb', 'R', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['\\{', '0', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_3', 'R_BRACE_LITERAL']",1
FUNC,"['f', ':', 'X', '\\to', 'X']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['\\{', '1', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_3', 'R_BRACE_LITERAL']",1
SCAL,['0'],"['expr_atom', '__ANON_3']",1
FUNC,['A'],"['func_name', '__ANON_0']",1
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['J'],"['func_name', '__ANON_0']",1
SCAL,"['-', '3']","['unary', 'SUB', 'expr_atom', '__ANON_3']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['\\{', 'x', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
SET,\mathbb{N},"['set_constant', 'SET_BASIC']",1
FUNC,['T'],"['func_name', '__ANON_0']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['X', '^', 'Y']","['set_expr', '__ANON_0', 'CARET', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['F'],"['func_name', '__ANON_0']",1
FUNC,"['f', ':', 'X', '\\times', 'X', '\\to', 'X']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', '__ANON_0', 'sets__OP_CART', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['\\{', '1', ',', '7', ',', '9', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', '\\colon', '\\mathbb{Z}', '\\to', '\\mathbb{Z}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,"['f', ',', 'g', ':', 'S', '\\to', 'S']","['func_def', 'func_enumeration', 'func_name', '__ANON_1', 'COMMA', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SCAL,"['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,['a'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'X', '\\to', '2', '^', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_expr', '__ANON_3', 'CARET', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SCAL,"['g', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",1
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['A', '\\cap', 'B']","['set_expr', '__ANON_0', 'sets__OP_INTERSEC', '__ANON_0']",1
FUNC,['h'],"['func_name', '__ANON_1']",1
FUNC,"['h', ':', '(', '0', ',', '1', ')', '\\to', '(', '-', '1', ',', '1', ')']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN', 'TO', 'interval', 'L_PAREN', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']",1
FUNC,"['g', ':', 'A', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,\mathbb{N},"['set_constant', 'SET_BASIC']",1
SET,"['\\{', 'b', ',', 'a', ',', 'd', ',', 'c', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'B', '\\to', '\\mathbb{Q}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_constant', 'SET_BASIC']",1
FUNC,"['f', ',', 'g', ':', 'S', '\\to', 'S']","['func_def', 'func_enumeration', 'func_name', '__ANON_1', 'COMMA', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['S', '\\times', 'T']","['set_expr', '__ANON_0', 'sets__OP_CART', '__ANON_0']",1
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['\\{', 'a', '\\}']","['explset', 'L_BRACE_LITERAL', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
FUNC,"['g', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",1
FUNC,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', ':', '\\mathbb', 'R', '\\rightarrow', 'E', '\\times', '\\mathbb', 'N']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'set_expr', '__ANON_0', 'sets__OP_CART', 'SET_FAT', '__ANON_0']",1
FUNC,"['a', '\\colon', '\\mathbb{N}', '\\to', '\\mathbb{N}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
SET,"['\\{', 'x', ',', 'y', ',', 'z', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['\\mathbb', 'A']","['SET_FAT', '__ANON_0']",1
SET,"['\\mathbb', 'N']","['SET_FAT', '__ANON_0']",1
SET,"['[', 'a', ',', 'b', ']']","['interval', 'L_BRACKET', '__ANON_1', 'COMMA', '__ANON_1', 'R_BRACKET']",1
SET,"['\\{', '1', ',', '2', ',', '3', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'COMMA', 'item', '__ANON_3', 'R_BRACE_LITERAL']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,\varnothing,set_constant,1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['A'],"['func_name', '__ANON_0']",1
FUNC,"['f', '\\colon', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['F'],"['func_name', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', '\\mathbb{N}', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', '__ANON_0']",1
FUNC,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['g', ':', 'C', '\\rightarrow', 'A', '^', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_expr', '__ANON_0', 'CARET', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,"['\\mathbb', 'R']","['SET_FAT', '__ANON_0']",1
SET,"['\\{', '\\}']","['explset', 'L_BRACE_LITERAL', 'R_BRACE_LITERAL']",1
FUNC,['X'],"['func_name', '__ANON_0']",1
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', '(', 'x', ')', '=', 'x', '^', '3']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",1
SCAL,['5'],"['expr_atom', '__ANON_3']",1
SCAL,['4'],"['expr_atom', '__ANON_3']",1
FUNC,"['g', '\\colon', 'B', '\\to', 'D']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['M'],"['func_name', '__ANON_0']",1
SET,"['A', '\\times', 'B']","['set_expr', '__ANON_0', 'sets__OP_CART', '__ANON_0']",1
FUNC,['x'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SCAL,['0'],"['expr_atom', '__ANON_3']",1
SET,"['X', '\\times', 'Y']","['set_expr', '__ANON_0', 'sets__OP_CART', '__ANON_0']",1
SET,"['\\{', 'a', ',', 'b', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'R_BRACE_LITERAL']",1
FUNC,['A'],"['func_name', '__ANON_0']",1
FUNC,"['f', ':', 'X', '\\rightarrow', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']",1
SET,"['\\mathbb', 'Q', '^', '3']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SCAL,"['2', '^', '5']","['exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'D', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SCAL,['1'],"['expr_atom', '__ANON_3']",1
FUNC,['s'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['h', '(', 'x', ')', '=', '\\frac', '{', 'x', '}', '{', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['f', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
SET,"['A', '^', '{', '2', '\\times', '2', '}']","['__ANON_0', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'CMD_TIMES', 'expr_atom', '__ANON_3', 'R_BRACE']",1
FUNC,"['f', ':', '[', '-', '1', ',', '1', ']', '\\to', '[', '0', ',', '1', ']']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'interval', 'L_BRACKET', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET', 'TO', 'interval', 'L_BRACKET', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET']",1
SET,"['A', '\\times', 'B']","['set_expr', '__ANON_0', 'sets__OP_CART', '__ANON_0']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
FUNC,['X'],"['func_name', '__ANON_0']",1
FUNC,['F'],"['func_name', '__ANON_0']",1
SET,\varnothing,set_constant,1
SET,"['(', '0', ',', '5', ')']","['interval', 'L_PAREN', 'expr_atom', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_PAREN']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,['g'],"['func_name', '__ANON_1']",1
SCAL,"['1', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",1
FUNC,"['h', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
FUNC,"['A', ':', 'N', '^', '2', '\\rightarrow', 'N']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', 'set_expr', '__ANON_0', 'CARET', '__ANON_3', 'TO', '__ANON_0']",1
SET,"['D', '\\times', 'E']","['set_expr', '__ANON_0', 'sets__OP_CART', '__ANON_0']",1
FUNC,"['f', ':', 'A', '\\to', '\\mathbb{N}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_constant', 'SET_BASIC']",1
FUNC,['T'],"['func_name', '__ANON_0']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SCAL,"['g', '(', '0', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SET,\mathbb{Q},"['set_constant', 'SET_BASIC']",1
FUNC,['f'],"['func_name', '__ANON_1']",1
SCAL,['7'],"['expr_atom', '__ANON_3']",1
FUNC,"['A', '(', 'n', ',', 'k', ')', '=', '(', '2', 'n', '-', '1', ')', '^', '2', '+', '2', '(', '2', 'n', '-', '1', ')', 'k']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', '__ANON_1']",1
FUNC,['A'],"['func_name', '__ANON_0']",1
SET,\varnothing,set_constant,1
SET,\mathbb{R},"['set_constant', 'SET_BASIC']",1
FUNC,"['f', ':', 'A', '\\rightarrow', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']",1
FUNC,"['g', ':', '\\mathbb', 'N', '\\to', 'S']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', '__ANON_0']",1
