fid,mtype,exprstr,mention,tags
63271c3d06a69a3f488e7da4_f_0_6_0,FUNC,f: \mathbb{N} \to E,,"['real-analysis', 'functions', 'elementary-set-theory', 'proof-writing']"
632f908a837ac920af68586f_f_2_19_0,SCAL, so the operators have the correct action on the elements of ,SD(U)=D f_2_18_0 SD(D)=D f_2_19_0 L f_2_20_0   f_2_21_0,['elementary-set-theory']
632f908a837ac920af68586f_f_2_22_0,SCAL, and by the associative property of matrix multiplication you can calculate ,,['elementary-set-theory']
632f908a837ac920af68586f_f_2_23_0,SCAL, first and then apply it to ,,['elementary-set-theory']
632f908a837ac920af68595f_f_0_19_0,FUNC,f : X^n \to Y,,"['abstract-algebra', 'elementary-set-theory']"
633004cd837ac920af737f21_f_1_0_0,SET,"\{1,2,3,4,5,6\}",,['elementary-set-theory']
632fcd21837ac920af6df9f2_f_1_2_0,SCAL,(\frac{1}{n}),,"['sequences-and-series', 'elementary-set-theory', 'logic']"
633004cd837ac920af737f8d_f_0_4_0,FUNC,f(x) = tan(x),,"['elementary-set-theory', 'set-theory']"
632f908a837ac920af685a19_f_1_6_0,SET,"(1/n,1-1/n)",,['elementary-set-theory']
63271c3d06a69a3f488e7f9d_f_1_4_0,SET,A\cup B\cup C,,"['discrete-mathematics', 'elementary-set-theory']"
63271c3d06a69a3f488e7f9d_f_1_11_0,SET,A\cup B\cup C,,"['discrete-mathematics', 'elementary-set-theory']"
632fcd21837ac920af6dfabb_f_2_0_0,SCAL,\binom{3}{1},,"['discrete-mathematics', 'elementary-set-theory', 'inclusion-exclusion']"
632fcd21837ac920af6dfabb_f_2_3_0,SCAL,\binom{3}{2},the second kind,"['discrete-mathematics', 'elementary-set-theory', 'inclusion-exclusion']"
63271c3d06a69a3f488e806a_f_2_2_0,SET,"[0, \frac{x}{2}]",,['elementary-set-theory']
632f908a837ac920af685aeb_f_1_0_0,SET,"\{1, 2, 3\}",,"['general-topology', 'elementary-set-theory']"
632f908a837ac920af685aeb_f_1_1_0,SET,"\{1, 4, 5\}",,"['general-topology', 'elementary-set-theory']"
632f908a837ac920af685aeb_f_1_2_0,SET,"\{1, 2, 3, 4, 5\}",,"['general-topology', 'elementary-set-theory']"
632f908a837ac920af685b00_f_1_1_0,FUNC,g : B \rightarrow C,,['elementary-set-theory']
63271c3d06a69a3f488e80cd_f_0_26_0,SCAL,\frac{1}{n},,"['real-analysis', 'elementary-set-theory']"
632f908a837ac920af685bd4_f_0_0_0,FUNC,F: A \rightarrow B,,"['functions', 'elementary-set-theory', 'proof-verification', 'proof-writing']"
63271c3d06a69a3f488e8121_f_2_9_0,SET,A\cup B\cup C,,"['discrete-mathematics', 'elementary-set-theory']"
632f908a837ac920af685c60_f_2_2_0,SET,A \cup \mathbb{N},,"['elementary-set-theory', 'well-orders']"
632f908a837ac920af685c60_f_2_4_0,SET,A \cup \mathbb{N},,"['elementary-set-theory', 'well-orders']"
632f908a837ac920af685cc8_f_0_0_0,FUNC,f:A\rightarrow C,,"['functions', 'elementary-set-theory', 'proof-verification', 'proof-writing']"
632f908a837ac920af685cc8_f_0_1_0,FUNC,g : B \rightarrow C,,"['functions', 'elementary-set-theory', 'proof-verification', 'proof-writing']"
632fcd21837ac920af6dfba5_f_3_2_0,SET,A \cup B\cup C,,['elementary-set-theory']
632fcd21837ac920af6dfbcd_f_1_5_0,SET,\varnothing,the domain,['elementary-set-theory']
633004cd837ac920af7381df_f_0_11_0,SET,\mathbb N^N,,"['elementary-set-theory', 'solution-verification', 'infinity']"
632fcd21837ac920af6dfc9c_f_1_7_0,FUNC,f: \mathbb{N} \rightarrow X,,['elementary-set-theory']
633004cd837ac920af73837c_f_0_2_0,SET,"\{1,2,3,4,5\}",,['elementary-set-theory']
633004cd837ac920af73842e_f_0_3_0,FUNC,f:\mathbb N\to \mathbb P,,"['functions', 'elementary-set-theory']"
633004ce837ac920af73853b_f_0_1_0,FUNC,"g(a,b) = a^2 - b",,['elementary-set-theory']
632f971c837ac920af686013_f_0_11_0,SCAL,and thus we have that ,,"['elementary-set-theory', 'ordinals']"
632fcd21837ac920af6dfe96_f_0_1_0,FUNC,g : B \to A,,"['elementary-set-theory', 'cardinals']"
632f971c837ac920af686028_f_1_2_0,SET,\mathbb{N}^\mathbb{N},,"['elementary-set-theory', 'definition']"
632f971c837ac920af686028_f_1_5_0,SET,\mathbb{N}^\mathbb{N},,"['elementary-set-theory', 'definition']"
632f971c837ac920af686028_f_2_25_0,SET,\mathbb N^3,,"['elementary-set-theory', 'definition']"
632f971c837ac920af686028_f_2_27_0,SET,\mathbb N^\mathbb N,,"['elementary-set-theory', 'definition']"
63271c3e06a69a3f488e850a_f_0_5_0,SET,"\{1, 2, 3, 4, 5\}",,"['discrete-mathematics', 'elementary-set-theory', 'proof-writing']"
63271c3e06a69a3f488e850a_f_0_6_0,SET,"\{1, 2, 3, 4, 5, 6\}",,"['discrete-mathematics', 'elementary-set-theory', 'proof-writing']"
63271c3e06a69a3f488e850a_f_0_7_0,SET,"\{1, 2, 3\}",,"['discrete-mathematics', 'elementary-set-theory', 'proof-writing']"
63271c3e06a69a3f488e850a_f_0_8_0,SET,"\{1,2,3,4\}",,"['discrete-mathematics', 'elementary-set-theory', 'proof-writing']"
633004ce837ac920af73862b_f_1_1_0,SET,"\{1,2,3,4\}",,"['functions', 'elementary-set-theory', 'foundations']"
633004ce837ac920af73862b_f_1_8_0,SET,"\{1,2,3,4\}",,"['functions', 'elementary-set-theory', 'foundations']"
632fcd21837ac920af6dfed1_f_2_8_0,FUNC,f:\mathbb R\to \mathbb R,instance,['elementary-set-theory']
632f971c837ac920af686121_f_0_2_0,SET,S \cap C(x),,"['elementary-set-theory', 'computational-geometry']"
632f971c837ac920af686121_f_3_6_0,SET,C(a)\cup C(b)\cup C(c),,"['elementary-set-theory', 'computational-geometry']"
632fcd22837ac920af6dff95_f_3_1_0,SET,\mathbb R^n,,"['elementary-set-theory', 'soft-question']"
633004ce837ac920af738731_f_1_1_0,FUNC,"f:\{0,1\}\to\mathbb R",,"['functions', 'elementary-set-theory', 'logic', 'quantifiers']"
632fcd22837ac920af6dff95_f_3_2_0,SET,\mathbb R^n,,"['elementary-set-theory', 'soft-question']"
632f971c837ac920af6861c0_f_1_13_0,FUNC,f:\mathbb{N}\to E,,"['real-analysis', 'elementary-set-theory']"
633004ce837ac920af738889_f_0_1_0,FUNC,f : A \to B,non - empty sets,"['functions', 'elementary-set-theory']"
632f971d837ac920af686379_f_0_16_0,FUNC,f(x)=ax^{2}+bx+c,,"['calculus', 'elementary-set-theory']"
63271c3e06a69a3f488e879c_f_0_3_0,FUNC,g: \mathbb{Z} \to \mathbb{Z},,['elementary-set-theory']
63271c3e06a69a3f488e879c_f_0_15_0,FUNC,h: \mathbb{Z} \to \mathbb{Z},,['elementary-set-theory']
63271c3e06a69a3f488e879c_f_0_16_0,FUNC,h(x) = g(x) - g(g(x) - 1),,['elementary-set-theory']
63271c3e06a69a3f488e879c_f_0_21_0,FUNC,f: \mathbb{Z} \to \mathbb{Z} \times \mathbb{Z},,['elementary-set-theory']
63271c3e06a69a3f488e879c_f_1_0_0,SET,\mathbb N^2,,['elementary-set-theory']
632f971d837ac920af686379_f_2_3_0,FUNC,f:X\rightarrow Y,,"['calculus', 'elementary-set-theory']"
633004ce837ac920af738938_f_1_6_0,FUNC,"f (z, 1) = z",,"['real-analysis', 'calculus', 'functions', 'elementary-set-theory']"
633004ce837ac920af738938_f_4_6_0,SET,\mathbb{R}^2,,"['real-analysis', 'calculus', 'functions', 'elementary-set-theory']"
633004ce837ac920af738938_f_4_19_0,FUNC,"f(x, y) = z",,"['real-analysis', 'calculus', 'functions', 'elementary-set-theory']"
633004ce837ac920af738a2c_f_2_30_0,FUNC,g : 2^\mathbb{N} \to P,,['elementary-set-theory']
633004ce837ac920af738a2c_f_2_52_0,FUNC,g : 2^\mathbb{N} \to P,,['elementary-set-theory']
632f971d837ac920af6865c2_f_4_7_0,FUNC,f : X \to Y,,['elementary-set-theory']
63271c3e06a69a3f488e8ac6_f_0_13_0,SCAL, is not necessarily a subcollection of ,,"['general-topology', 'elementary-set-theory']"
632fcd22837ac920af6e01ae_f_3_7_0,SET,"\{1,2,3,4\}",,"['discrete-mathematics', 'elementary-set-theory']"
633004ce837ac920af738aeb_f_0_0_0,SET,"\{0,1,4,9\}",,"['elementary-set-theory', 'motivation']"
632f971d837ac920af68683e_f_2_9_0,SET,\mathbb N\times\mathbb N,the explicit bijection,"['real-analysis', 'elementary-set-theory']"
632f971d837ac920af68683e_f_2_10_0,SET,\mathbb N^k,induction,"['real-analysis', 'elementary-set-theory']"
632f971d837ac920af68683e_f_2_11_0,SET,\mathbb N^{k+1},,"['real-analysis', 'elementary-set-theory']"
632f971d837ac920af68683e_f_2_13_0,SET,\mathbb{N} \times \mathbb{N},Cartesian,"['real-analysis', 'elementary-set-theory']"
632f971d837ac920af686871_f_1_18_0,FUNC,"s:\mathbb{N}\rightarrow\{0,1\}",,['elementary-set-theory']
63271c3e06a69a3f488e8d10_f_0_0_0,FUNC,f:A \rightarrow B,,"['functions', 'elementary-set-theory', 'proof-writing']"
632fcd22837ac920af6e032a_f_3_2_0,FUNC,"f:X\to \{0,1\}",,['elementary-set-theory']
63271c3f06a69a3f488e8f1d_f_1_6_0,SET,(A\times B)\times C,,"['elementary-set-theory', 'relations']"
63271c3f06a69a3f488e8f1d_f_1_7_0,SET,A\times(B\times C),,"['elementary-set-theory', 'relations']"
63271c3f06a69a3f488e8f1d_f_1_12_0,SET,(A\times B)\times C,,"['elementary-set-theory', 'relations']"
63271c3f06a69a3f488e8f1d_f_1_13_0,SET,A\times(B\times C),,"['elementary-set-theory', 'relations']"
632f971d837ac920af6868b7_f_0_6_0,SET,"(-1/n, 1/n)",,['elementary-set-theory']
63271c3f06a69a3f488e8f1d_f_2_1_0,SET,A \times (B \times C),,"['elementary-set-theory', 'relations']"
63271c3f06a69a3f488e8f1d_f_2_5_0,SET,A \times (B \times C),,"['elementary-set-theory', 'relations']"
632f971e837ac920af686ac0_f_0_2_0,SET,\mathbb{N} \times \mathbb{N},The cartesian product,['elementary-set-theory']
632fcd22837ac920af6e0464_f_0_10_0,FUNC,f:Z \rightarrow X,,"['elementary-set-theory', 'cardinals']"
632fcd22837ac920af6e0464_f_0_11_0,FUNC,g:W \rightarrow Y,,"['elementary-set-theory', 'cardinals']"
632f971e837ac920af686ac0_f_2_0_0,FUNC,"f(i,j) = \frac{(i+j-1)(i+j-2)}{2} + i",,['elementary-set-theory']
632f971e837ac920af686ac0_f_3_0_0,FUNC,"g(x,y)=2^{x-1}(2y-1)",,['elementary-set-theory']
63271c3f06a69a3f488e8fac_f_2_8_0,SCAL, distributes over ,,"['elementary-set-theory', 'formal-proofs']"
632f971e837ac920af686ac0_f_4_52_0,FUNC,"f(i,j) = 2^i3^j",,['elementary-set-theory']
632f971e837ac920af686b15_f_0_0_0,FUNC,f: A \rightarrow B,,['elementary-set-theory']
632f971e837ac920af686b15_f_0_1_0,FUNC,g: B \rightarrow C,,['elementary-set-theory']
632fcd22837ac920af6e04bd_f_1_9_0,SET,\mathbb Z[i],,"['elementary-set-theory', 'notation', 'arithmetic']"
63271c3f06a69a3f488e91bd_f_1_10_0,SCAL, is a chain but ,,['elementary-set-theory']
63271c3f06a69a3f488e91c0_f_0_0_0,FUNC,f: A \rightarrow B,,['elementary-set-theory']
63271c3f06a69a3f488e91c0_f_0_2_0,FUNC,h: B \rightarrow A,,['elementary-set-theory']
632fcd22837ac920af6e0513_f_1_1_0,FUNC,f:\mathbb{N}\to A,,['elementary-set-theory']
632f971e837ac920af686bd3_f_3_6_0,FUNC,g : Y \to X,,['elementary-set-theory']
632f971e837ac920af686cdc_f_2_11_0,FUNC,f : X \to Y,,"['logic', 'elementary-set-theory']"
63271c3f06a69a3f488e931a_f_0_6_0,FUNC,f(x)= \frac{x}{2},,"['functions', 'elementary-set-theory', 'examples-counterexamples']"
63271c3f06a69a3f488e931a_f_0_7_0,FUNC,f(x) = x -1,,"['functions', 'elementary-set-theory', 'examples-counterexamples']"
63271c3f06a69a3f488e931a_f_1_1_0,FUNC,f(1) = \frac{1}{2},natural,"['functions', 'elementary-set-theory', 'examples-counterexamples']"
632f971e837ac920af686daf_f_0_0_0,FUNC,f:\mathbb{R}\rightarrow\mathbb{R},,"['functions', 'elementary-set-theory', 'inverse']"
63271c3f06a69a3f488e931a_f_2_18_0,FUNC,f: \mathbb{N} \to \mathbb{N},,"['functions', 'elementary-set-theory', 'examples-counterexamples']"
633004cf837ac920af738fa9_f_0_5_0,FUNC,f(a) = f(b),,"['elementary-set-theory', 'proof-explanation']"
63271c3f06a69a3f488e931a_f_2_21_0,FUNC,f: \mathbb{N} \to \mathbb{N},,"['functions', 'elementary-set-theory', 'examples-counterexamples']"
632f971e837ac920af686e93_f_1_0_0,SET,\mathbb{Z}\times\mathbb{Z},,['elementary-set-theory']
632f971e837ac920af686e93_f_1_1_0,SCAL,\frac{1}{2},,['elementary-set-theory']
632f971e837ac920af686e93_f_1_2_0,SCAL,\frac{1}{2},,['elementary-set-theory']
632f971e837ac920af686e93_f_1_7_0,SCAL,\frac{-1}{-2},,['elementary-set-theory']
63271c3f06a69a3f488e93ab_f_4_9_0,SCAL, which is equivalent to saying that there is some ,,"['functions', 'elementary-set-theory']"
63271c3f06a69a3f488e93ab_f_4_10_0,SCAL, such that ,,"['functions', 'elementary-set-theory']"
632f971e837ac920af686f40_f_1_7_0,SET,\varnothing,,['elementary-set-theory']
632f971e837ac920af686f40_f_1_10_0,SET,\varnothing,,['elementary-set-theory']
632fcd23837ac920af6e09de_f_0_1_0,SET, \varnothing ,,['elementary-set-theory']
632fcd23837ac920af6e09de_f_3_0_0,SET,\varnothing,a member,['elementary-set-theory']
633004d0837ac920af7393da_f_1_4_0,FUNC,f:\mathbb N\to\mathbb N\times\mathbb N,,['elementary-set-theory']
633004d0837ac920af7393da_f_1_6_0,FUNC,g:\mathbb N\times\mathbb N\to\mathbb N,,['elementary-set-theory']
633004d0837ac920af7393da_f_1_7_0,FUNC,"g(x,y)=2^x3^y",,['elementary-set-theory']
633004d0837ac920af7393da_f_2_0_0,FUNC,f : \mathbb{N} \rightarrow \mathbb{Z},,['elementary-set-theory']
633004d0837ac920af7393da_f_2_1_0,FUNC,g : \mathbb{Z} \rightarrow \mathbb{N},,['elementary-set-theory']
632fcd23837ac920af6e0a63_f_2_6_0,FUNC,f:\{1\}\rightarrow A,,['elementary-set-theory']
63271c3f06a69a3f488e9663_f_1_8_0,FUNC,f:A \times A \to X,a surjection,['elementary-set-theory']
63271c3f06a69a3f488e9663_f_1_10_0,FUNC,"f(a,b) = a - b",,['elementary-set-theory']
63271c3f06a69a3f488e9663_f_2_8_0,SCAL, is the set of distances between any two elements of ,,['elementary-set-theory']
632f971f837ac920af68708e_f_1_2_0,SCAL, it follows that an ,,"['elementary-set-theory', 'terminology', 'relations']"
632f971f837ac920af68708e_f_1_3_0,SCAL,-tuple is also an ,,"['elementary-set-theory', 'terminology', 'relations']"
632f971f837ac920af68708e_f_1_4_0,SCAL,-tuple for all ,,"['elementary-set-theory', 'terminology', 'relations']"
632f971f837ac920af68708e_f_1_6_0,SCAL,-ary relation is techincally also an ,,"['elementary-set-theory', 'terminology', 'relations']"
632f971f837ac920af68708e_f_1_7_0,SCAL,-ary relation for all ,,"['elementary-set-theory', 'terminology', 'relations']"
632fcd23837ac920af6e0b26_f_1_3_0,FUNC,f(a) = f(b),,"['real-analysis', 'elementary-set-theory']"
632f971f837ac920af687124_f_1_0_0,SCAL,f^{-1}(\{ x \}),,"['elementary-set-theory', 'fake-proofs', 'paradoxes']"
632fcd23837ac920af6e0b26_f_1_14_0,FUNC,g(c) = g(d),,"['real-analysis', 'elementary-set-theory']"
632f971f837ac920af687124_f_2_0_0,FUNC,f\colon R\to S,,"['elementary-set-theory', 'fake-proofs', 'paradoxes']"
632f971f837ac920af687124_f_2_25_0,FUNC,g\colon\{1\}\to\{2\},,"['elementary-set-theory', 'fake-proofs', 'paradoxes']"
632f971f837ac920af687124_f_2_35_0,SCAL,f^{-1}(\{x\}),,"['elementary-set-theory', 'fake-proofs', 'paradoxes']"
633004d0837ac920af739465_f_2_11_0,SCAL,1 - \frac{1}{i},,['elementary-set-theory']
633004d0837ac920af739465_f_2_14_0,SCAL,1 - \frac{1}{i},only the two elements,['elementary-set-theory']
633004d0837ac920af739465_f_2_18_0,SET,"(\frac{1}{2}, 1)",,['elementary-set-theory']
633004d0837ac920af739465_f_2_20_0,SET,"(\frac{1}{2}, 1)",,['elementary-set-theory']
633004d0837ac920af73952d_f_1_5_0,FUNC,"f:[0,1]\to [0,1]",,['elementary-set-theory']
633004d0837ac920af739539_f_0_1_0,SET,"\{1,2,3,4\}",,"['elementary-set-theory', 'relations']"
632f971f837ac920af68721f_f_1_3_0,SCAL, and you want to show that there is a non-zero ,,['elementary-set-theory']
633004d0837ac920af7395af_f_0_11_0,SET,A \cap B \cap C,possbible intersections,"['combinatorics', 'elementary-set-theory']"
632f971f837ac920af687476_f_0_2_0,SET,Z \times Z \times Z,,['elementary-set-theory']
632f971f837ac920af687476_f_0_5_0,SCAL,(x+y-1)(x+y-z)/z+y,,['elementary-set-theory']
632fcd23837ac920af6e0c8f_f_1_18_0,SCAL,\frac{1}{2},The two expressions,['elementary-set-theory']
632fcd23837ac920af6e0c8f_f_1_19_0,SCAL,\frac{2}{4},,['elementary-set-theory']
632fcd23837ac920af6e0c8f_f_1_21_0,SCAL,\frac{1}{2},,['elementary-set-theory']
632fcd23837ac920af6e0c8f_f_1_23_0,SCAL,\frac{2}{4},the output,['elementary-set-theory']
632fcd23837ac920af6e0c8f_f_1_24_0,SCAL,\frac{1}{2},,['elementary-set-theory']
632f971f837ac920af687476_f_4_65_0,SCAL, predecessors in this ordering of ,,['elementary-set-theory']
63271c4006a69a3f488e9f22_f_1_3_0,SCAL,\frac{pi}{2},the angle,"['elementary-set-theory', 'cardinals', 'book-recommendation', 'education']"
632f971f837ac920af687476_f_4_70_0,SCAL, is simply a function that assigns to each ,N f_4_68_0 X\to\Bbb,['elementary-set-theory']
632f971f837ac920af687476_f_4_71_0,SCAL, the number of predecessors of ,,['elementary-set-theory']
632f971f837ac920af687476_f_4_76_0,SCAL, which orders ,,['elementary-set-theory']
632f971f837ac920af687476_f_4_81_0,SCAL, is now given by ,,['elementary-set-theory']
632f9720837ac920af6876b0_f_2_11_0,SCAL, is simply the result of replacing each large member of ,,"['combinatorics', 'elementary-set-theory']"
633004d1837ac920af739abf_f_1_0_0,SET,\mathbb{R}^2,,['elementary-set-theory']
632f9720837ac920af6876b0_f_2_27_0,SCAL, is indeed an upper bound on the size of any family of pairwise incomparable subsets of ,,"['combinatorics', 'elementary-set-theory']"
632f9720837ac920af6876b0_f_2_29_0,SCAL, is a pairwise incomparable family of cardinality ,,"['combinatorics', 'elementary-set-theory']"
63271c4006a69a3f488e9f62_f_2_2_0,SCAL, and notice that ,,"['real-analysis', 'elementary-set-theory']"
63271c4006a69a3f488e9f62_f_2_3_0,SCAL, defined by ,,"['real-analysis', 'elementary-set-theory']"
633004d1837ac920af739b1e_f_0_6_0,FUNC,O: X \times X \rightarrow \mathbb{R},,"['general-topology', 'elementary-set-theory', 'metric-spaces', 'solution-verification']"
632fcd24837ac920af6e0d98_f_1_2_0,SET,A\cap B\cap C,,['elementary-set-theory']
632fcd24837ac920af6e0d98_f_2_1_0,SET,A\cap (B\cap B)\cap C,,['elementary-set-theory']
632f9720837ac920af6876bb_f_1_34_0,FUNC,G : Y \rightarrow X,,['elementary-set-theory']
632f9720837ac920af6876bb_f_1_35_0,FUNC,G(f) = f(0),,['elementary-set-theory']
632f9720837ac920af6876bb_f_1_47_0,FUNC,H : Z \rightarrow X,,['elementary-set-theory']
632fcd24837ac920af6e0d98_f_3_23_0,SET,(A \cap (B\cap C)) \cap (B\cap(B\cap C)),,['elementary-set-theory']
633004d1837ac920af739b71_f_1_6_0,SCAL,\frac{s}{d},,"['algebra-precalculus', 'elementary-number-theory', 'elementary-set-theory']"
632f9720837ac920af6876bb_f_1_63_0,SET,\mathbb{N}^2,,['elementary-set-theory']
632f9720837ac920af6876bb_f_1_64_0,SET,2^\mathbb{N},,['elementary-set-theory']
63271c4006a69a3f488e9fab_f_0_4_0,FUNC,S:\mathbb{N}\to\mathbb{N},only a few laws,"['elementary-set-theory', 'logic', 'induction']"
63271c4006a69a3f488e9fab_f_1_2_0,SCAL, and the latter follows from the inductive hypothesis ,,"['elementary-set-theory', 'logic', 'induction']"
633004d1837ac920af739c00_f_0_14_0,FUNC,f(a) = f(b),,['elementary-set-theory']
633004d1837ac920af739c00_f_1_5_0,FUNC,g\colon C\to A,,['elementary-set-theory']
632f9720837ac920af68777f_f_2_3_0,FUNC,g\colon\mathbb{N}\to S,,['elementary-set-theory']
633004d1837ac920af739c00_f_1_7_0,FUNC,h\colon C\to B,,['elementary-set-theory']
633004d1837ac920af739c00_f_1_17_0,FUNC,"g,h\colon C\to A",,['elementary-set-theory']
633004d1837ac920af739c00_f_1_24_0,FUNC,g\colon C\to A,,['elementary-set-theory']
632f9720837ac920af68777f_f_2_24_0,FUNC,"g\colon\mathbb{N}\to(0,1)",,['elementary-set-theory']
633004d1837ac920af739c00_f_1_27_0,FUNC,h\colon C\to A,,['elementary-set-theory']
63271c4006a69a3f488ea02b_f_1_0_0,SET,"\{1,2,3,4\}",,"['elementary-set-theory', 'relations']"
632f9720837ac920af6877a0_f_0_3_0,FUNC,"f(a,b)=(a+2b)/2",,['elementary-set-theory']
632f9720837ac920af6877a0_f_1_0_0,FUNC,"f(a,b)=\frac{a}{2}+b",definition,['elementary-set-theory']
63271c4006a69a3f488ea0a5_f_2_2_0,FUNC,"f:[0,1]\to[0,1)",,['elementary-set-theory']
632fcd24837ac920af6e10ab_f_1_1_0,FUNC,f:\mathbb R \to \mathbb N,,"['real-analysis', 'elementary-set-theory']"
632f9720837ac920af687909_f_0_7_0,SCAL,-measurable if and only if there exists ,\sigma(f ) f_0_5_0 h f_0_6_0 \Sigma_f f_0_7_0 g,"['real-analysis', 'measure-theory', 'probability-theory', 'elementary-set-theory']"
632f9720837ac920af687909_f_0_8_0,SCAL, such that ,,"['real-analysis', 'measure-theory', 'probability-theory', 'elementary-set-theory']"
632f9720837ac920af687909_f_0_24_0,SCAL, sets partitions ,$ \{B_z\}_{z \in \mathbb R,"['real-analysis', 'measure-theory', 'probability-theory', 'elementary-set-theory']"
632f9720837ac920af687909_f_0_31_0,SCAL, is a measurable set by considering that ,B_z,"['real-analysis', 'measure-theory', 'probability-theory', 'elementary-set-theory']"
632f9720837ac920af687964_f_1_58_0,SET,A\times(B\times C),,"['reference-request', 'elementary-set-theory', 'cardinals', 'online-resources']"
632f9720837ac920af687964_f_1_59_0,SET,(A\times B)\times C,,"['reference-request', 'elementary-set-theory', 'cardinals', 'online-resources']"
632f9720837ac920af687964_f_1_61_0,SET,X \times (Y \times Z),,"['reference-request', 'elementary-set-theory', 'cardinals', 'online-resources']"
632f9720837ac920af687964_f_1_62_0,SET, (X \times Y) \times Z,,"['reference-request', 'elementary-set-theory', 'cardinals', 'online-resources']"
6327306106a69a3f488ea4b1_f_0_0_0,SET,"\{1, 2, 3, 4\}",,['elementary-set-theory']
632fcd24837ac920af6e1154_f_1_2_0,FUNC,f : S \to T,,"['number-theory', 'elementary-set-theory', 'quadratic-residues']"
633004d2837ac920af73a080_f_1_11_0,FUNC,f(x) =f(y) ,,['elementary-set-theory']
633004d2837ac920af73a080_f_1_13_0,FUNC, f(x) =f(y),,['elementary-set-theory']
632f9720837ac920af687964_f_1_100_0,SET,\mathbb{N}\times\mathbb{N},,"['reference-request', 'elementary-set-theory', 'cardinals', 'online-resources']"
632f9720837ac920af687964_f_1_102_0,SET,\mathbb{N} \times \mathbb{N},The cartesian product,"['reference-request', 'elementary-set-theory', 'cardinals', 'online-resources']"
