fid,mtype,exprstr,mention,tags,tokens,type_tokens
6330196a837ac920af757292_f_1_8_0,FUNC,g(1) = f(0),,"['combinatorics', 'elementary-number-theory', 'elementary-functions']","['g', '(', '1', ')', '=', 'f', '(', '0', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']"
632fe8ba837ac920af708a4a_f_2_51_0,FUNC,f: \mathbb{R} \rightarrow \mathbb{C},a complex valued continuous function   f_2_51_0,"['functions', 'recreational-mathematics', 'interpolation', 'elementary-functions', 'smooth-functions']","['f', ':', '\\mathbb{R}', '\\rightarrow', '\\mathbb{C}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']"
632f74e5837ac920af6584b1_f_0_21_0,FUNC,j(x) = 3*\frac{y+2}{3}-2,,['elementary-functions'],"['j', '(', 'x', ')', '=', '3', '*', '\\frac', '{', 'y', '+', '2', '}', '{', '3', '}', '-', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'mp', 'expr_atom', '__ANON_3', 'MUL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'expr_atom', '__ANON_3']"
632fb8d2837ac920af6b8e12_f_0_8_0,SCAL,5^4 \times 5,,['elementary-functions'],"['5', '^', '4', '\\times', '5']","['mp', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'CMD_TIMES', 'expr_atom', '__ANON_3']"
632fb8d2837ac920af6b8e12_f_0_10_0,SCAL,5^2 \times 5,,['elementary-functions'],"['5', '^', '2', '\\times', '5']","['mp', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3', 'CMD_TIMES', 'expr_atom', '__ANON_3']"
632f74e5837ac920af6584b1_f_0_26_0,FUNC,j(x) = 3*\frac{y+1}{3}-1,,['elementary-functions'],"['j', '(', 'x', ')', '=', '3', '*', '\\frac', '{', 'y', '+', '1', '}', '{', '3', '}', '-', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'mp', 'expr_atom', '__ANON_3', 'MUL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', 'expr_atom', '__ANON_3']"
632f74e5837ac920af6584b1_f_0_31_0,FUNC,j(x) = 3*\frac{y}{3},,['elementary-functions'],"['j', '(', 'x', ')', '=', '3', '*', '\\frac', '{', 'y', '}', '{', '3', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'mp', 'expr_atom', '__ANON_3', 'MUL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fe8bc837ac920af709955_f_0_7_0,SCAL,f(x) + g(x),addition,"['sequences-and-series', 'elementary-functions']","['f', '(', 'x', ')', '+', 'g', '(', 'x', ')']","['additive', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632fe8bc837ac920af709955_f_0_9_0,SCAL,f(x)^{g(x)},,"['sequences-and-series', 'elementary-functions']","['f', '(', 'x', ')', '^', '{', 'g', '(', 'x', ')', '}']","['unary', '__ANON_1', 'exp', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'CARET', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_BRACE']"
632f74e5837ac920af6584b1_f_3_4_0,FUNC,j(x) = 3(f(x)) - 2,,['elementary-functions'],"['j', '(', 'x', ')', '=', '3', '(', 'f', '(', 'x', ')', ')', '-', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', '__ANON_3', 'group', 'L_PAREN', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_PAREN', 'SUB', 'expr_atom', '__ANON_3']"
632f74e5837ac920af6584b1_f_3_11_0,SCAL,3(f(x)) -2 ,chance   f_3_11_0,['elementary-functions'],"['3', '(', 'f', '(', 'x', ')', ')', '-', '2']","['additive', 'unary', 'expr_atom', '__ANON_3', 'group', 'L_PAREN', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_PAREN', 'SUB', 'expr_atom', '__ANON_3']"
632f74e5837ac920af6584b1_f_4_0_0,SET, \mathbb{N} ,,['elementary-functions'],"['\\', 'm', 'a', 't', 'h', 'b', 'b', '{', 'N', '}']","['set_constant', 'SET_BASIC']"
632f74e5837ac920af6584b1_f_4_1_0,SET, \mathbb{N} ,,['elementary-functions'],"['\\', 'm', 'a', 't', 'h', 'b', 'b', '{', 'N', '}']","['set_constant', 'SET_BASIC']"
632f74e5837ac920af6584b1_f_4_2_0,FUNC, i : \mathbb{N} \to D ,,['elementary-functions'],"['i', ':', '\\mathbb{N}', '\\to', 'D']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', '__ANON_0']"
63301971837ac920af75a71f_f_2_1_0,SCAL,2^{2^{2^{2^{2^{2^{1/2}}}}}},an integer,"['algebra-precalculus', 'logic', 'axioms', 'elementary-functions']","['2', '^', '{', '2', '^', '{', '2', '^', '{', '2', '^', '{', '2', '^', '{', '2', '^', '{', '1', '/', '2', '}', '}', '}', '}', '}', '}']","['exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE', 'R_BRACE', 'R_BRACE', 'R_BRACE', 'R_BRACE']"
63301972837ac920af75ae27_f_1_16_0,SCAL,\frac{1}{2},,"['elementary-number-theory', 'functions', 'elementary-functions']","['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f74e8837ac920af659394_f_1_1_0,SCAL,\frac{x^2+ax+b}{(x-1)^2},,"['calculus', 'integration', 'algebra-precalculus', 'elementary-functions']","['\\frac', '{', 'x', '^', '2', '+', 'a', 'x', '+', 'b', '}', '{', '(', 'x', '-', '1', ')', '^', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1', 'R_BRACE', 'L_BRACE', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f74e8837ac920af659844_f_0_0_0,FUNC,f:A\rightarrow B,,"['proof-verification', 'elementary-functions']","['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']"
632f74e8837ac920af659844_f_0_1_0,FUNC,g:B \rightarrow C,,"['proof-verification', 'elementary-functions']","['g', ':', 'B', '\\rightarrow', 'C']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']"
632f74e9837ac920af659b5b_f_0_9_0,FUNC,f:A\rightarrow B,,"['proof-verification', 'proof-writing', 'elementary-functions']","['f', ':', 'A', '\\rightarrow', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']"
632fe8bf837ac920af70ad3d_f_0_3_0,SCAL,x^{101}+101x^{100}+102,,"['algebra-precalculus', 'polynomials', 'irreducible-polynomials', 'elementary-functions']","['x', '^', '{', '101', '}', '+', '101', 'x', '^', '{', '100', '}', '+', '102']","['additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8d7837ac920af6bb21c_f_0_1_0,FUNC, f(2) = 260 ,,"['inverse', 'inverse-function', 'elementary-functions']","['f', '(', '2', ')', '=', '260']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8d7837ac920af6bb21c_f_0_2_0,FUNC, f(3) = 627 ,,"['inverse', 'inverse-function', 'elementary-functions']","['f', '(', '3', ')', '=', '627']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8d7837ac920af6bb21c_f_0_3_0,FUNC, f(4) = 1066 ,,"['inverse', 'inverse-function', 'elementary-functions']","['f', '(', '4', ')', '=', '1066']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8d7837ac920af6bb21c_f_0_4_0,FUNC, f(5) = 1561 ,,"['inverse', 'inverse-function', 'elementary-functions']","['f', '(', '5', ')', '=', '1561']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8d7837ac920af6bb21c_f_0_5_0,FUNC, f(10) = 4694 ,,"['inverse', 'inverse-function', 'elementary-functions']","['f', '(', '10', ')', '=', '4694']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', 'integer', '__ANON_3', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8d7837ac920af6bb21c_f_0_6_0,FUNC, f(50) = 53312 ,,"['inverse', 'inverse-function', 'elementary-functions']","['f', '(', '50', ')', '=', '53312']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', 'integer', '__ANON_3', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8d7837ac920af6bb21c_f_0_7_0,FUNC,f(100) = 160330 ,,"['inverse', 'inverse-function', 'elementary-functions']","['f', '(', '100', ')', '=', '160330']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fb8d7837ac920af6bb21c_f_0_8_0,FUNC,f(200) = 548423 ,,"['inverse', 'inverse-function', 'elementary-functions']","['f', '(', '200', ')', '=', '548423']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fe8c2837ac920af70bf58_f_0_7_0,FUNC,r(x)=\frac{p(x)}{q(x)},,"['number-theory', 'solution-verification', 'closed-form', 'elementary-functions', 'article-writing']","['r', '(', 'x', ')', '=', '\\frac', '{', 'p', '(', 'x', ')', '}', '{', 'q', '(', 'x', ')', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_BRACE']"
632fe8c4837ac920af70d2a1_f_0_8_0,SCAL,\frac{1}{3},,"['real-analysis', 'functions', 'recreational-mathematics', 'elementary-functions', 'coprime']","['\\frac', '{', '1', '}', '{', '3', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fe8c4837ac920af70d2a1_f_0_9_0,SCAL,\frac{1+1}{3+1},no new information,"['real-analysis', 'functions', 'recreational-mathematics', 'elementary-functions', 'coprime']","['\\frac', '{', '1', '+', '1', '}', '{', '3', '+', '1', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f74e9837ac920af659b8c_f_0_1_0,FUNC,f: \mathbb{R} \rightarrow \mathbb{R},,"['proof-verification', 'proof-explanation', 'elementary-functions']","['f', ':', '\\mathbb{R}', '\\rightarrow', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']"
632f74e9837ac920af659b8c_f_0_2_0,FUNC,f(x) = ax+b,,"['proof-verification', 'proof-explanation', 'elementary-functions']","['f', '(', 'x', ')', '=', 'a', 'x', '+', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']"
632f74e9837ac920af659b8c_f_0_19_0,FUNC,f(x) = ax + b,,"['proof-verification', 'proof-explanation', 'elementary-functions']","['f', '(', 'x', ')', '=', 'a', 'x', '+', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']"
632f74e9837ac920af659b8c_f_0_28_0,FUNC,f(x) = a(\frac{y-b}{a})+b,,"['proof-verification', 'proof-explanation', 'elementary-functions']","['f', '(', 'x', ')', '=', 'a', '(', '\\frac', '{', 'y', '-', 'b', '}', '{', 'a', '}', ')', '+', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE', 'R_PAREN', 'ADD', '__ANON_1']"
632fb8e5837ac920af6c115c_f_0_12_0,SCAL,(a)(\frac{-b}{a}),,"['calculus', 'elementary-functions']","['(', 'a', ')', '(', '\\frac', '{', '-', 'b', '}', '{', 'a', '}', ')']","['unary', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', 'SUB', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE', 'R_PAREN']"
632f74e9837ac920af659cef_f_0_8_0,FUNC,h: \mathbb{N} \rightarrow A \cup B,,"['proof-verification', 'alternative-proof', 'proof-explanation', 'elementary-functions']","['h', ':', '\\mathbb{N}', '\\rightarrow', 'A', '\\cup', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_expr', '__ANON_0', 'sets__OP_UNION', '__ANON_0']"
632f74e9837ac920af659cef_f_0_10_0,SCAL,f(\frac{x}{2}),,"['proof-verification', 'alternative-proof', 'proof-explanation', 'elementary-functions']","['f', '(', '\\frac', '{', 'x', '}', '{', '2', '}', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN']"
632f74e9837ac920af659cef_f_0_12_0,SCAL,g(\frac{x+1}{2}),,"['proof-verification', 'alternative-proof', 'proof-explanation', 'elementary-functions']","['g', '(', '\\frac', '{', 'x', '+', '1', '}', '{', '2', '}', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN']"
632f74e9837ac920af659cef_f_0_22_0,FUNC,h: \mathbb{N} \rightarrow A \cup B,,"['proof-verification', 'alternative-proof', 'proof-explanation', 'elementary-functions']","['h', ':', '\\mathbb{N}', '\\rightarrow', 'A', '\\cup', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_expr', '__ANON_0', 'sets__OP_UNION', '__ANON_0']"
632f74e9837ac920af659cef_f_2_15_0,SCAL,f(\frac{l(n)}{2}),,"['proof-verification', 'alternative-proof', 'proof-explanation', 'elementary-functions']","['f', '(', '\\frac', '{', 'l', '(', 'n', ')', '}', '{', '2', '}', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN']"
632f74e9837ac920af659cef_f_2_19_0,FUNC,m(x) = 2x-1,,"['proof-verification', 'alternative-proof', 'proof-explanation', 'elementary-functions']","['m', '(', 'x', ')', '=', '2', 'x', '-', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']"
632f74e9837ac920af659cef_f_2_21_0,FUNC,h(n) = f(x) ,,"['proof-verification', 'alternative-proof', 'proof-explanation', 'elementary-functions']","['h', '(', 'n', ')', '=', 'f', '(', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f74e9837ac920af659cef_f_2_23_0,FUNC,h(n) = g(x),,"['proof-verification', 'alternative-proof', 'proof-explanation', 'elementary-functions']","['h', '(', 'n', ')', '=', 'g', '(', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632fb8e8837ac920af6c2252_f_2_0_0,FUNC,f : \mathbb N \to \mathbb R,,"['number-theory', 'elementary-functions']","['f', ':', '\\mathbb', 'N', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']"
63301f9a837ac920af76147e_f_1_0_0,SET,\mathbb C(x),rational functions,"['integration', 'exponential-function', 'indefinite-integrals', 'elementary-functions']","['\\mathbb', 'C', '(', 'x', ')']","['SET_FAT', '__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632ff01f837ac920af712a68_f_1_17_0,FUNC,f(x) =x e^x,,"['real-analysis', 'power-series', 'elementary-functions']","['f', '(', 'x', ')', '=', 'x', 'e', '^', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', '__ANON_1']"
632ff01f837ac920af712a68_f_1_19_0,FUNC,f(x) = x + e^x,,"['real-analysis', 'power-series', 'elementary-functions']","['f', '(', 'x', ')', '=', 'x', '+', 'e', '^', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', '__ANON_1', 'ADD', 'exp', '__ANON_1', 'CARET', '__ANON_1']"
63301f9a837ac920af76147e_f_1_8_0,SET,\mathbb C(x),,"['integration', 'exponential-function', 'indefinite-integrals', 'elementary-functions']","['\\mathbb', 'C', '(', 'x', ')']","['SET_FAT', '__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632ff021837ac920af713430_f_0_5_0,FUNC,"f(x,y,0) = x + y",,"['integration', 'functions', 'elementary-functions']","['f', '(', 'x', ',', 'y', ',', '0', ')', '=', 'x', '+', 'y']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'COMMA', 'func_arg', '__ANON_3', 'R_PAREN', 'EQUAL', 'additive', '__ANON_1', 'ADD', '__ANON_1']"
632fbf52837ac920af6c4e9c_f_1_22_0,FUNC,f \colon \mathbb Z \to \mathbb Z,,"['real-analysis', 'functions', 'elementary-functions']","['f', '\\colon', '\\mathbb', 'Z', '\\to', '\\mathbb', 'Z']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']"
632ff026837ac920af715627_f_1_26_0,FUNC,f(x) = ax + b,,['elementary-functions'],"['f', '(', 'x', ')', '=', 'a', 'x', '+', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']"
63301fa0837ac920af763db1_f_2_8_0,SCAL,\frac{d}{dx},,"['closed-form', 'elementary-functions']","['\\frac', '{', 'd', '}', '{', 'd', 'x', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
632ff028837ac920af716749_f_0_6_0,FUNC,g(x) = 2x + 2,,"['real-analysis', 'relations', 'elementary-functions']","['g', '(', 'x', ')', '=', '2', 'x', '+', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']"
632f74ef837ac920af65c221_f_3_47_0,FUNC,g(x)=\frac{f(x/2)^2}{f(x)},,"['real-analysis', 'elementary-functions']","['g', '(', 'x', ')', '=', '\\frac', '{', 'f', '(', 'x', '/', '2', ')', '^', '2', '}', '{', 'f', '(', 'x', ')', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', 'exp', 'group', 'L_PAREN', 'mp', '__ANON_1', 'DIV', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_BRACE']"
632ff029837ac920af716c5b_f_1_0_0,FUNC, f: X \rightarrow Y ,,"['discrete-mathematics', 'proof-explanation', 'solution-verification', 'elementary-functions']","['f', ':', 'X', '\\rightarrow', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']"
63301fa4837ac920af765685_f_0_0_0,FUNC,f(x) = e^{-x^2},Example,"['integration', 'elementary-functions']","['f', '(', 'x', ')', '=', 'e', '^', '{', '-', 'x', '^', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
63301fa4837ac920af765685_f_0_2_0,FUNC,f: \mathbb{R} \rightarrow \mathbb{R},,"['integration', 'elementary-functions']","['f', ':', '\\mathbb{R}', '\\rightarrow', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']"
632fbf59837ac920af6c82b5_f_1_5_0,SCAL,\frac{1}{e},,['elementary-functions'],"['\\frac', '{', '1', '}', '{', 'e', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']"
6330263e837ac920af767f09_f_0_3_0,FUNC,g(x) = a f(x) + b,,"['inverse', 'elementary-functions']","['g', '(', 'x', ')', '=', 'a', 'f', '(', 'x', ')', '+', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'ADD', '__ANON_1']"
