fid,mtype,exprstr,mention,tags,tokens,type_tokens
632f6607837ac920af6442ab_f_0_1_0,SCAL, \frac{d^2y}{dx^2} ,,"['calculus', 'trigonometry', 'parametric', 'parametrization']","['\\frac', '{', 'd', '^', '2', 'y', '}', '{', 'd', 'x', '^', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f6607837ac920af6442ab_f_0_3_0,SCAL,\frac{dy}{dx},,"['calculus', 'trigonometry', 'parametric', 'parametrization']","['\\frac', '{', 'd', 'y', '}', '{', 'd', 'x', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
632f972d837ac920af68d0dd_f_0_4_0,SCAL,\frac{1}{5},,['trigonometry'],"['\\frac', '{', '1', '}', '{', '5', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f6607837ac920af6442ab_f_1_31_0,SCAL,-\frac {x}{y},,"['calculus', 'trigonometry', 'parametric', 'parametrization']","['-', '\\frac', '{', 'x', '}', '{', 'y', '}']","['unary', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']"
632f972d837ac920af68d17e_f_0_18_0,SCAL,-\dfrac{1}{3}(-v^{-1}-v),,"['integration', 'trigonometry']","['-', '\\dfrac', '{', '1', '}', '{', '3', '}', '(', '-', 'v', '^', '{', '-', '1', '}', '-', 'v', ')']","['unary', 'SUB', 'unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'group', 'L_PAREN', 'additive', 'unary', 'SUB', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'SUB', '__ANON_1', 'R_PAREN']"
632f972d837ac920af68d2ad_f_0_4_0,FUNC,\arctan (-1) = -0.79,the principal value,['trigonometry'],"['\\arctan', '(', '-', '1', ')', '=', '-']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', 'func_arg', 'SUB', '__ANON_3', 'R_PAREN', 'EQUAL', 'unary', 'SUB', 'expr_atom', 'number']"
632fd3cb837ac920af6e6dce_f_0_8_0,SCAL,\frac{adjacent}{hypotenuse},,"['calculus', 'trigonometry']","['\\frac', '{', 'a', 'd', 'j', 'a', 'c', 'e', 'n', 't', '}', '{', 'h', 'y', 'p', 'o', 't', 'e', 'n', 'u', 's', 'e', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', 'R_BRACE']"
632fd3cb837ac920af6e6dd9_f_0_0_0,SCAL,cos(x) + cos(x+a),,['trigonometry'],"['c', 'o', 's', '(', 'x', ')', '+', 'c', 'o', 's', '(', 'x', '+', 'a', ')']","['additive', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']"
632fd3cb837ac920af6e6dd9_f_0_1_0,SCAL, e^{ix} + e^{i(x+a)} ,,['trigonometry'],"['e', '^', '{', 'i', 'x', '}', '+', 'e', '^', '{', 'i', '(', 'x', '+', 'a', ')', '}']","['additive', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'ADD', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'R_BRACE']"
632fd3cb837ac920af6e6dd9_f_0_2_0,SCAL,cos(x) + cos(x+a) +i(sin(x) +sin(x+a)),,['trigonometry'],"['c', 'o', 's', '(', 'x', ')', '+', 'c', 'o', 's', '(', 'x', '+', 'a', ')', '+', 'i', '(', 's', 'i', 'n', '(', 'x', ')', '+', 's', 'i', 'n', '(', 'x', '+', 'a', ')', ')']","['additive', 'additive', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'R_PAREN']"
632fd3cb837ac920af6e6dd9_f_0_3_0,SCAL, 2 cos(x+ \frac{a}{2} )cos(\frac{a}{2}) + i(2sin(x+\frac{a}{2})cos(\frac{a}{2})) ,,['trigonometry'],"['2', 'c', 'o', 's', '(', 'x', '+', '\\frac', '{', 'a', '}', '{', '2', '}', ')', 'c', 'o', 's', '(', '\\frac', '{', 'a', '}', '{', '2', '}', ')', '+', 'i', '(', '2', 's', 'i', 'n', '(', 'x', '+', '\\frac', '{', 'a', '}', '{', '2', '}', ')', 'c', 'o', 's', '(', '\\frac', '{', 'a', '}', '{', '2', '}', ')', ')']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'ADD', 'unary', '__ANON_1', 'group', 'L_PAREN', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'R_PAREN']"
632fd3cb837ac920af6e6dd9_f_0_4_0,SCAL, 2cos(\frac{a}{2})(cos(x+ \frac{a}{2} )+isin(x+\frac{a}{2})),,['trigonometry'],"['2', 'c', 'o', 's', '(', '\\frac', '{', 'a', '}', '{', '2', '}', ')', '(', 'c', 'o', 's', '(', 'x', '+', '\\frac', '{', 'a', '}', '{', '2', '}', ')', '+', 'i', 's', 'i', 'n', '(', 'x', '+', '\\frac', '{', 'a', '}', '{', '2', '}', ')', ')']","['unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'group', 'L_PAREN', 'additive', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'ADD', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'R_PAREN']"
632fd3cb837ac920af6e6dd9_f_0_5_0,SCAL,2cos(\frac{a}{2})e^{i(x+\frac{a}{2})},,['trigonometry'],"['2', 'c', 'o', 's', '(', '\\frac', '{', 'a', '}', '{', '2', '}', ')', 'e', '^', '{', 'i', '(', 'x', '+', '\\frac', '{', 'a', '}', '{', '2', '}', ')', '}']","['unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'R_BRACE']"
632fd3cb837ac920af6e6dd9_f_0_6_0,SCAL,2cos(\frac{a}{2})e^{ix}e^{i\frac{a}{2}},,['trigonometry'],"['2', 'c', 'o', 's', '(', '\\frac', '{', 'a', '}', '{', '2', '}', ')', 'e', '^', '{', 'i', 'x', '}', 'e', '^', '{', 'i', '\\frac', '{', 'a', '}', '{', '2', '}', '}']","['unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE']"
632f6607837ac920af644315_f_1_3_0,SCAL,x(16x^4-20x^2+5),,"['algebra-precalculus', 'trigonometry', 'complex-numbers']","['x', '(', '16', 'x', '^', '4', '-', '20', 'x', '^', '2', '+', '5', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'additive', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']"
632fd3cb837ac920af6e6dd9_f_0_8_0,SCAL,2cos(\frac{a}{2})cos{(x+\frac{a}{2})},,['trigonometry'],"['2', 'c', 'o', 's', '(', '\\frac', '{', 'a', '}', '{', '2', '}', ')', 'c', 'o', 's', '{', '(', 'x', '+', '\\frac', '{', 'a', '}', '{', '2', '}', ')', '}']","['unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_BRACE', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'R_BRACE']"
632fd3cb837ac920af6e6dd9_f_0_10_0,SCAL,2cos(\frac{a}{2})cos(x)cos({\frac{a}{2}}),,['trigonometry'],"['2', 'c', 'o', 's', '(', '\\frac', '{', 'a', '}', '{', '2', '}', ')', 'c', 'o', 's', '(', 'x', ')', 'c', 'o', 's', '(', '{', '\\frac', '{', 'a', '}', '{', '2', '}', '}', ')']","['unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'group', 'L_BRACE', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE', 'R_PAREN']"
632fd3cb837ac920af6e6dd9_f_0_11_0,SCAL,cos(x) + cos(x+a),,['trigonometry'],"['c', 'o', 's', '(', 'x', ')', '+', 'c', 'o', 's', '(', 'x', '+', 'a', ')']","['additive', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'ADD', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN']"
632f6607837ac920af644315_f_1_8_0,SCAL,x(16x^4-20x^2+5),,"['algebra-precalculus', 'trigonometry', 'complex-numbers']","['x', '(', '16', 'x', '^', '4', '-', '20', 'x', '^', '2', '+', '5', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'additive', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']"
632fd3cb837ac920af6e6dd9_f_0_12_0,SCAL,e^{i(x+\frac{a}{2})},,['trigonometry'],"['e', '^', '{', 'i', '(', 'x', '+', '\\frac', '{', 'a', '}', '{', '2', '}', ')', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'R_BRACE']"
632fd3cb837ac920af6e6dd9_f_0_13_0,SCAL,e^{ix}e^{i\frac{a}{2}},,['trigonometry'],"['e', '^', '{', 'i', 'x', '}', 'e', '^', '{', 'i', '\\frac', '{', 'a', '}', '{', '2', '}', '}']","['unary', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE']"
632f6607837ac920af644315_f_1_10_0,SCAL,(16x^4-20x^2+5),,"['algebra-precalculus', 'trigonometry', 'complex-numbers']","['(', '16', 'x', '^', '4', '-', '20', 'x', '^', '2', '+', '5', ')']","['group', 'L_PAREN', 'additive', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']"
632fd3cb837ac920af6e6dd9_f_1_1_0,FUNC,f(x) = 2cos(\frac{a}{2})e^{ix}e^{i\frac{a}{2}},,['trigonometry'],"['f', '(', 'x', ')', '=', '2', 'c', 'o', 's', '(', '\\frac', '{', 'a', '}', '{', '2', '}', ')', 'e', '^', '{', 'i', 'x', '}', 'e', '^', '{', 'i', '\\frac', '{', 'a', '}', '{', '2', '}', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', '__ANON_1', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE']"
632fd3cb837ac920af6e6dd9_f_1_2_0,SCAL,2cos(\frac{a}{2})cos(x)cos({\frac{a}{2}}),,['trigonometry'],"['2', 'c', 'o', 's', '(', '\\frac', '{', 'a', '}', '{', '2', '}', ')', 'c', 'o', 's', '(', 'x', ')', 'c', 'o', 's', '(', '{', '\\frac', '{', 'a', '}', '{', '2', '}', '}', ')']","['unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', 'group', 'L_BRACE', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE', 'R_PAREN']"
632f6607837ac920af644315_f_1_13_0,SCAL,16x^4-20x^2+5,,"['algebra-precalculus', 'trigonometry', 'complex-numbers']","['16', 'x', '^', '4', '-', '20', 'x', '^', '2', '+', '5']","['additive', 'additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3']"
632f6607837ac920af64452f_f_1_0_0,FUNC,f(x)=sin^{23}x-cos^{22}x,,"['trigonometry', 'periodic-functions']","['f', '(', 'x', ')', '=', 's', 'i', 'n', '^', '{', '23', '}', 'x', '-', 'c', 'o', 's', '^', '{', '22', '}', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', '__ANON_1', 'SUB', 'unary', '__ANON_1', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', '__ANON_1']"
632fd3cc837ac920af6e6efd_f_0_1_0,SCAL,\{ f^{(n)}(0) \},then the sequence   f_0_1_0,"['calculus', 'derivatives', 'trigonometry']","['\\{', 'f', '^', '{', '(', 'n', ')', '}', '(', '0', ')', '\\}']","['group', 'L_BRACE_LITERAL', 'unary', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'R_BRACE', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN', 'R_BRACE_LITERAL']"
632f6607837ac920af644592_f_1_0_0,FUNC,f(x)=sin^{-1}(x),,"['calculus', 'elementary-set-theory', 'trigonometry', 'notation']","['f', '(', 'x', ')', '=', 's', 'i', 'n', '^', '{', '-', '1', '}', '(', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f6607837ac920af644592_f_1_1_0,FUNC,g(x)=cos^{-1}(x),,"['calculus', 'elementary-set-theory', 'trigonometry', 'notation']","['g', '(', 'x', ')', '=', 'c', 'o', 's', '^', '{', '-', '1', '}', '(', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f6607837ac920af644592_f_1_4_0,FUNC,f(x) = g(x),,"['calculus', 'elementary-set-theory', 'trigonometry', 'notation']","['f', '(', 'x', ')', '=', 'g', '(', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f972d837ac920af68d408_f_2_7_0,FUNC,\sin(x)=x-x^3/6+o(x^3),,"['trigonometry', 'discrete-mathematics', 'self-learning']","['\\sin', '(', 'x', ')', '=', 'x', '-', 'x', '^', '3', '/', '6', '+', 'o', '(', 'x', '^', '3', ')']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'additive', '__ANON_1', 'SUB', 'mp', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3', 'ADD', 'unary', '__ANON_1', 'group', 'L_PAREN', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_PAREN']"
63300bcf837ac920af746491_f_0_10_0,FUNC,\arcsin(.9)=3x,,['trigonometry'],"['\\arcsin', '(', ')', '=', '3', 'x']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', 'func_arg', 'number', 'R_PAREN', 'EQUAL', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']"
632f6607837ac920af6445b0_f_1_21_0,SET,\mathbb{R}^2,,"['geometry', 'trigonometry', 'roots', 'real-numbers']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f6607837ac920af6445b0_f_1_72_0,SCAL,\{n/(n/2)\},,"['geometry', 'trigonometry', 'roots', 'real-numbers']","['\\{', 'n', '/', '(', 'n', '/', '2', ')', '\\}']","['group', 'L_BRACE_LITERAL', 'mp', '__ANON_1', 'DIV', 'group', 'L_PAREN', 'mp', '__ANON_1', 'DIV', 'expr_atom', '__ANON_3', 'R_PAREN', 'R_BRACE_LITERAL']"
63300bcf837ac920af7466ff_f_0_1_0,SCAL,\frac{1}{3},,"['calculus', 'geometry', 'algebra-precalculus', 'trigonometry', 'graphing-functions']","['\\frac', '{', '1', '}', '{', '3', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
63300bcf837ac920af7466ff_f_0_2_0,SCAL,\frac{1}{2},,"['calculus', 'geometry', 'algebra-precalculus', 'trigonometry', 'graphing-functions']","['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
63300bcf837ac920af7466ff_f_0_3_0,SCAL,\frac{1}{6},,"['calculus', 'geometry', 'algebra-precalculus', 'trigonometry', 'graphing-functions']","['\\frac', '{', '1', '}', '{', '6', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f6608837ac920af6447df_f_6_14_0,SCAL,999840189089790 ,mysin(50000)= -0.999840189089824,"['trigonometry', 'calculator']",['999840189089790'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
632fd3cd837ac920af6e7435_f_0_38_0,SCAL,\dfrac{2}{15}x^5,,"['real-analysis', 'calculus', 'trigonometry', 'inequality']","['\\dfrac', '{', '2', '}', '{', '15', '}', 'x', '^', '5']","['unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
632f6608837ac920af64492b_f_1_2_0,FUNC,\cos(60)=\frac{1}{2},the end,"['algebra-precalculus', 'trigonometry']","['\\cos', '(', '60', ')', '=', '\\frac', '{', '1', '}', '{', '2', '}']","['func_expr', 'func_name_arg', 'FUNC_NORMAL', 'L_PAREN', 'func_arg', 'integer', '__ANON_3', '__ANON_3', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f6608837ac920af64496d_f_0_4_0,SCAL,( y^ 2 - y + 2 ),,"['algebra-precalculus', 'trigonometry']","['(', 'y', '^', '2', '-', 'y', '+', '2', ')']","['group', 'L_PAREN', 'additive', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']"
632fd3cd837ac920af6e75d8_f_1_0_0,FUNC,f(x)=sin^{-1} x,,"['functions', 'trigonometry']","['f', '(', 'x', ')', '=', 's', 'i', 'n', '^', '{', '-', '1', '}', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', '__ANON_1']"
632f972e837ac920af68da72_f_1_2_0,SCAL,2.302585093,,"['trigonometry', 'logarithms']",[],"['expr_atom', 'number']"
