fid,mtype,exprstr,mention,tags,tokens,type_tokens
632fcd1a837ac920af6dce24_f_0_8_0,SCAL,\frac{b}{2},,"['geometry', 'analytic-geometry']","['\\frac', '{', 'b', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fcd1a837ac920af6dce24_f_0_9_0,SCAL,\frac{a}{2} + \frac{b}{2},,"['geometry', 'analytic-geometry']","['\\frac', '{', 'a', '}', '{', '2', '}', '+', '\\frac', '{', 'b', '}', '{', '2', '}']","['additive', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'ADD', 'expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fcd1a837ac920af6dce24_f_2_0_0,SCAL,\frac{a}{2},,"['geometry', 'analytic-geometry']","['\\frac', '{', 'a', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fcd1a837ac920af6dce24_f_2_1_0,SCAL,\frac{b}{2},,"['geometry', 'analytic-geometry']","['\\frac', '{', 'b', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f9721837ac920af6881ab_f_1_12_0,SCAL,\frac{b -a}{n},,"['real-analysis', 'analytic-geometry']","['\\frac', '{', 'b', '-', 'a', '}', '{', 'n', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']"
632f9721837ac920af6881f3_f_0_1_0,SET,\mathbb{R}^3,,['analytic-geometry'],"['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f9721837ac920af6881f3_f_0_10_0,SCAL,5x +y -z +18,,['analytic-geometry'],"['5', 'x', '+', 'y', '-', 'z', '+', '18']","['additive', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']"
632fcd1c837ac920af6ddd49_f_3_12_0,SCAL,ax^2+bxy+cy^2,the part,"['analytic-geometry', 'conic-sections']","['a', 'x', '^', '2', '+', 'b', 'x', 'y', '+', 'c', 'y', '^', '2']","['additive', 'additive', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'ADD', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
632fcd1e837ac920af6de42f_f_0_0_0,FUNC,f\colon \mathbb R^2 \to \mathbb R,a real,"['polynomials', 'power-series', 'analytic-geometry', 'affine-varieties']","['f', '\\colon', '\\mathbb', 'R', '^', '2', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3', 'TO', 'SET_FAT', '__ANON_0']"
632f65f9837ac920af63f277_f_2_15_0,SCAL,(3x-5)(x-1),,"['inequality', 'analytic-geometry']","['(', '3', 'x', '-', '5', ')', '(', 'x', '-', '1', ')']","['unary', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN']"
633004be837ac920af73189f_f_3_4_0,FUNC,y(a) = a\cdot x^2(a),,"['calculus', 'geometry', 'functions', 'analytic-geometry', 'quadratics']","['y', '(', 'a', ')', '=', 'a', '\\cdot', 'x', '^', '2', '(', 'a', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'mp', '__ANON_1', 'CMD_CDOT', 'unary', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']"
632f65fa837ac920af63f596_f_0_0_0,FUNC,"F(x,y)=x^2+2y^2",,"['calculus', 'general-topology', 'geometry', 'functions', 'analytic-geometry']","['F', '(', 'x', ',', 'y', ')', '=', 'x', '^', '2', '+', '2', 'y', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
632f65fa837ac920af63f596_f_0_6_0,FUNC,"F(x,y)=x+2y^2",,"['calculus', 'general-topology', 'geometry', 'functions', 'analytic-geometry']","['F', '(', 'x', ',', 'y', ')', '=', 'x', '+', '2', 'y', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
632f65fa837ac920af63f596_f_0_8_0,FUNC,"F(x,y)=x^2+3xy+3y^2",,"['calculus', 'general-topology', 'geometry', 'functions', 'analytic-geometry']","['F', '(', 'x', ',', 'y', ')', '=', 'x', '^', '2', '+', '3', 'x', 'y', '+', '3', 'y', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
632fcd1e837ac920af6de97d_f_2_6_0,SCAL,\frac{1}{4},,"['analytic-geometry', 'curves', 'tangent-line']","['\\frac', '{', '1', '}', '{', '4', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f9724837ac920af6893ca_f_1_5_0,SCAL,3t^2 -24t + 102,,"['algebra-precalculus', 'analytic-geometry']","['3', 't', '^', '2', '-', '24', 't', '+', '102']","['additive', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']"
632f9724837ac920af68941d_f_0_2_0,SCAL,(x+a)^2 + (y+b)^2,a circle equation,"['complex-numbers', 'analytic-geometry']","['(', 'x', '+', 'a', ')', '^', '2', '+', '(', 'y', '+', 'b', ')', '^', '2']","['additive', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']"
633004be837ac920af731d0a_f_0_12_0,SCAL,\binom{n}{2},,"['linear-algebra', 'geometry', 'analytic-geometry', 'projective-geometry', 'affine-geometry']","['\\binom', '{', 'n', '}', '{', '2', '}']","['expr_atom', 'CMD_BINOM', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f65fc837ac920af64017f_f_1_0_0,SET,\mathbb{Z}\times\mathbb{Z},,"['determinant', 'analytic-geometry', 'area']","['\\mathbb{Z}', '\\times', '\\mathbb{Z}']","['set_expr', 'set_constant', 'SET_BASIC', 'sets__OP_CART', 'set_constant', 'SET_BASIC']"
632f65fc837ac920af6401f5_f_0_8_0,SCAL,\frac{16}{30},,"['geometry', 'analytic-geometry']","['\\frac', '{', '16', '}', '{', '30', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']"
632f65fc837ac920af6401f5_f_0_9_0,SCAL,\frac{8}{15},,"['geometry', 'analytic-geometry']","['\\frac', '{', '8', '}', '{', '15', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']"
633004be837ac920af731d0a_f_2_53_0,SCAL,\binom{n+1}{2},,"['linear-algebra', 'geometry', 'analytic-geometry', 'projective-geometry', 'affine-geometry']","['\\binom', '{', 'n', '+', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_BINOM', 'L_BRACE', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f65fc837ac920af64028b_f_0_22_0,SET,\mathbb{R}^3,,"['linear-algebra', 'analytic-geometry', 'inner-products']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
633004be837ac920af731d0a_f_2_80_0,SCAL,\frac{1}{2}n(n+1),quadratically - many vectors,"['linear-algebra', 'geometry', 'analytic-geometry', 'projective-geometry', 'affine-geometry']","['\\frac', '{', '1', '}', '{', '2', '}', 'n', '(', 'n', '+', '1', ')']","['unary', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', '__ANON_1', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']"
632f9724837ac920af689632_f_0_0_0,SET,\mathbb R^3,,"['differential-geometry', 'analytic-geometry', 'surfaces']","['\\mathbb', 'R', '^', '3']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
632f65fc837ac920af64028b_f_1_2_0,SET,\mathbb R^3,,"['linear-algebra', 'analytic-geometry', 'inner-products']","['\\mathbb', 'R', '^', '3']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
632f9724837ac920af689632_f_1_1_0,SET,\mathbb R^3,,"['differential-geometry', 'analytic-geometry', 'surfaces']","['\\mathbb', 'R', '^', '3']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
632f9724837ac920af689632_f_1_18_0,FUNC,"h(x,y,z) = 0",the level,"['differential-geometry', 'analytic-geometry', 'surfaces']","['h', '(', 'x', ',', 'y', ',', 'z', ')', '=', '0']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
632fcd20837ac920af6df1bc_f_1_16_0,SCAL,(x+iy)(x-iy),,"['linear-algebra', 'analytic-geometry', 'quadratic-forms']","['(', 'x', '+', 'i', 'y', ')', '(', 'x', '-', 'i', 'y', ')']","['unary', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'R_PAREN', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', 'unary', '__ANON_1', '__ANON_1', 'R_PAREN']"
632f9725837ac920af68997c_f_0_13_0,SET,\mathbb{R}^2,,"['geometry', 'euclidean-geometry', 'analytic-geometry', 'computational-geometry']","['\\mathbb{R}', '^', '2']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632fcd20837ac920af6df2d4_f_0_0_0,SET,\mathbb{R}^3,three - dimensional vector space,"['soft-question', 'lie-groups', 'analytic-geometry']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632fcd20837ac920af6df2d4_f_0_7_0,SET,\mathbb{R}^3,,"['soft-question', 'lie-groups', 'analytic-geometry']","['\\mathbb{R}', '^', '3']","['set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']"
632f9725837ac920af689ce2_f_1_0_0,FUNC,g(z)=f(z)-z,,"['analysis', 'functional-analysis', 'analytic-geometry', 'convex-analysis']","['g', '(', 'z', ')', '=', 'f', '(', 'z', ')', '-', 'z']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN', 'SUB', '__ANON_1']"
632f65fd837ac920af640744_f_0_1_0,FUNC,"F(x, y, z) = xyz",,"['calculus', 'multivariable-calculus', 'analytic-geometry', '3d', 'volume']","['F', '(', 'x', ',', 'y', ',', 'z', ')', '=', 'x', 'y', 'z']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', '__ANON_1', '__ANON_1']"
633004c1837ac920af732c1a_f_3_22_0,SCAL,\frac{32}{5},  and   f_3_21_0 -coordinate,"['geometry', 'analytic-geometry', 'circles', 'tangent-line']","['\\frac', '{', '32', '}', '{', '5', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
633004c1837ac920af732c1a_f_3_25_0,SCAL,\frac{6}{7},,"['geometry', 'analytic-geometry', 'circles', 'tangent-line']","['\\frac', '{', '6', '}', '{', '7', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632f9726837ac920af68a239_f_0_21_0,SCAL,3335847.799336763,,"['analytic-geometry', 'spherical-geometry', 'spherical-coordinates']",[],"['expr_atom', 'number']"
632f9726837ac920af68a239_f_0_23_0,SCAL,6086322.17407125,,"['analytic-geometry', 'spherical-geometry', 'spherical-coordinates']",[],"['expr_atom', 'number']"
632f9726837ac920af68a239_f_0_26_0,SCAL, the radius on the given latitude is ,,"['analytic-geometry', 'spherical-geometry', 'spherical-coordinates']","['t', 'h', 'e', 'r', 'a', 'd', 'i', 'u', 's', 'o', 'n', 't', 'h', 'e', 'g', 'i', 'v', 'e', 'n', 'l', 'a', 't', 'i', 't', 'u', 'd', 'e', 'i', 's']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
632f9726837ac920af68a239_f_0_28_0,SCAL, of the circumference is ,,"['analytic-geometry', 'spherical-geometry', 'spherical-coordinates']","['o', 'f', 't', 'h', 'e', 'c', 'i', 'r', 'c', 'u', 'm', 'f', 'e', 'r', 'e', 'n', 'c', 'e', 'i', 's']","['unary', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1', '__ANON_1']"
632f9726837ac920af68a3f8_f_2_7_0,SCAL,(2t-2)^2+(3+t)^2+(-2-6t)^2,,['analytic-geometry'],"['(', '2', 't', '-', '2', ')', '^', '2', '+', '(', '3', '+', 't', ')', '^', '2', '+', '(', '-', '2', '-', '6', 't', ')', '^', '2']","['additive', 'additive', 'exp', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'group', 'L_PAREN', 'additive', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']"
632f9726837ac920af68a3f8_f_3_7_0,SCAL,(2t-2)^2+(3+t)^2+(-2-6t)^2,,['analytic-geometry'],"['(', '2', 't', '-', '2', ')', '^', '2', '+', '(', '3', '+', 't', ')', '^', '2', '+', '(', '-', '2', '-', '6', 't', ')', '^', '2']","['additive', 'additive', 'exp', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'group', 'L_PAREN', 'additive', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', 'group', 'L_PAREN', 'additive', 'unary', 'SUB', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']"
632f65fd837ac920af640b64_f_1_5_0,SCAL,(a+1)^2+c^2,,"['algebra-precalculus', 'geometry', 'numerical-methods', 'analytic-geometry', 'integer-lattices']","['(', 'a', '+', '1', ')', '^', '2', '+', 'c', '^', '2']","['additive', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
633004c1837ac920af732fd0_f_1_4_0,FUNC,"f(x,y,z)=x^2+z^2",your case,"['integration', 'analytic-geometry', 'coordinate-systems', 'surface-integrals', 'cylindrical-coordinates']","['f', '(', 'x', ',', 'y', ',', 'z', ')', '=', 'x', '^', '2', '+', 'z', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
633004c1837ac920af732fd0_f_1_21_0,FUNC,"f(x,y,z)=x^2+z^2",your case,"['integration', 'analytic-geometry', 'coordinate-systems', 'surface-integrals', 'cylindrical-coordinates']","['f', '(', 'x', ',', 'y', ',', 'z', ')', '=', 'x', '^', '2', '+', 'z', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
633004c1837ac920af7330f7_f_0_20_0,SCAL,\frac{a\times b}{ab},,"['real-analysis', 'trigonometry', 'analytic-geometry', 'lie-algebras', 'cauchy-sequences']","['\\frac', '{', 'a', '\\times', 'b', '}', '{', 'a', 'b', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'mp', '__ANON_1', 'CMD_TIMES', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE']"
632f65ff837ac920af64141a_f_0_30_0,SCAL,\frac{2}{3},the book,"['geometry', 'analytic-geometry']","['\\frac', '{', '2', '}', '{', '3', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fcd21837ac920af6dfd5e_f_1_0_0,FUNC,"f(x, y, z) = x^2 + y^4",,['analytic-geometry'],"['f', '(', 'x', ',', 'y', ',', 'z', ')', '=', 'x', '^', '2', '+', 'y', '^', '4']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']"
632fcd21837ac920af6dfd5e_f_1_2_0,FUNC,"f(x, y, z) = 0",,['analytic-geometry'],"['f', '(', 'x', ',', 'y', ',', 'z', ')', '=', '0']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', 'func_arg', '__ANON_1', 'COMMA', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']"
633004c1837ac920af733173_f_3_3_0,SET,\mathbb S^{n-1},the origin,"['geometry', 'analytic-geometry']","['\\mathbb', 'S', '^', '{', 'n', '-', '1', '}']","['SET_FAT', '__ANON_0', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
633004c1837ac920af733173_f_3_4_0,SET,S^{n-1}_c\cap\mathbb S^{n-1},the intersection,"['geometry', 'analytic-geometry']","['S', '^', '{', 'n', '-', '1', '}', '\\cap', '\\mathbb', 'S', '^', '{', 'n', '-', '1', '}']","['set_expr', '__ANON_0', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'sets__OP_INTERSEC', 'SET_FAT', '__ANON_0', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
633004c1837ac920af733173_f_3_6_0,SET,\mathbb S^{n-1},,"['geometry', 'analytic-geometry']","['\\mathbb', 'S', '^', '{', 'n', '-', '1', '}']","['SET_FAT', '__ANON_0', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
633004c1837ac920af733173_f_3_8_0,SET,\mathbb S^{n-1},,"['geometry', 'analytic-geometry']","['\\mathbb', 'S', '^', '{', 'n', '-', '1', '}']","['SET_FAT', '__ANON_0', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
633004c1837ac920af733173_f_3_14_0,SET,\mathbb S^{n-1},the tangent hyperplane,"['geometry', 'analytic-geometry']","['\\mathbb', 'S', '^', '{', 'n', '-', '1', '}']","['SET_FAT', '__ANON_0', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
633004c1837ac920af733173_f_3_16_0,SET,\mathbb S^{n-1},,"['geometry', 'analytic-geometry']","['\\mathbb', 'S', '^', '{', 'n', '-', '1', '}']","['SET_FAT', '__ANON_0', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']"
633004c2837ac920af73327e_f_1_1_0,SCAL,\frac{1}{3},,['analytic-geometry'],"['\\frac', '{', '1', '}', '{', '3', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
633004c2837ac920af73327e_f_1_2_0,SCAL,1^{d} - (\frac{1}{3})^{d},each case,['analytic-geometry'],"['1', '^', '{', 'd', '}', '-', '(', '\\frac', '{', '1', '}', '{', '3', '}', ')', '^', '{', 'd', '}']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', '__ANON_1', 'R_BRACE', 'SUB', 'exp', 'group', 'L_PAREN', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_PAREN', 'CARET', 'L_BRACE', '__ANON_1', 'R_BRACE']"
632f6600837ac920af641c48_f_2_5_0,SET,\mathbb R^2,,"['linear-algebra', 'geometry', 'convex-analysis', 'analytic-geometry']","['\\mathbb', 'R', '^', '2']","['set_expr', 'SET_FAT', '__ANON_0', 'CARET', '__ANON_3']"
632fcd22837ac920af6e0240_f_1_47_0,SCAL,\frac{1}{2},,['analytic-geometry'],"['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
632fcd22837ac920af6e0240_f_1_51_0,SCAL,\frac{1}{2},,['analytic-geometry'],"['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']"
633004c2837ac920af733673_f_2_1_0,SCAL,1 \times 1 \times 1,a point,"['probability', 'geometry', 'analytic-geometry', 'geometric-probability']","['1', '\\times', '1', '\\times', '1']","['mp', 'expr_atom', '__ANON_3', 'CMD_TIMES', 'mp', 'expr_atom', '__ANON_3', 'CMD_TIMES', 'expr_atom', '__ANON_3']"
633004c2837ac920af733818_f_0_9_0,SCAL,\frac{y}{x},the sole real solution,"['proof-explanation', 'analytic-geometry', 'conic-sections', 'intuition', 'discriminant']","['\\frac', '{', 'y', '}', '{', 'x', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']"
632fcd23837ac920af6e064a_f_1_10_0,SCAL,\frac{1}{2(s-t)},zero,"['algebra-precalculus', 'geometry', 'analytic-geometry', 'conic-sections']","['\\frac', '{', '1', '}', '{', '2', '(', 's', '-', 't', ')', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_PAREN', 'R_BRACE']"
632f9728837ac920af68b03e_f_1_12_0,SET,\mathbb P^n,,"['abstract-algebra', 'algebraic-geometry', 'differential-geometry', 'analytic-geometry']","['\\mathbb', 'P', '^', 'n']","['SET_FAT', '__ANON_0', 'CARET', '__ANON_1']"
