fid,mtype,exprstr,mention,tags,tokens,type_tokens
6327106306a69a3f488d7d01_f_0_4_0,FUNC,T,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['T'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_0_5_0,FUNC,I,", respectively , and points   f_0_5_0","['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['I'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_0_6_0,FUNC,G,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['G'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_0_7_0,FUNC,I,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['I'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_0_8_0,FUNC,G,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['G'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_0_9_0,FUNC,H,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['H'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_6_0,SCAL,1,radius   f_2_6_0,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['1'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d7d01_f_2_7_0,FUNC,O,its center,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['O'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_8_0,FUNC,H,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['H'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_9_0,FUNC,x,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['x'],"['func_name', '__ANON_1']"
6327106306a69a3f488d7d01_f_2_11_0,FUNC,E,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['E'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_12_0,FUNC,T,right angles,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['T'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_13_0,FUNC,H,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['H'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_15_0,FUNC,O,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['O'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_20_0,FUNC,E,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['E'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_21_0,FUNC,I,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['I'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_22_0,FUNC,G,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['G'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_27_0,FUNC,H,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['H'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_28_0,FUNC,G,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['G'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_29_0,FUNC,I,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['I'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_39_0,FUNC,F,the foot,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['F'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_42_0,FUNC,P,points   f_2_42_0,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['P'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_43_0,FUNC,Q,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['Q'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_44_0,FUNC,P,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['P'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_46_0,FUNC,G,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['G'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_52_0,SCAL,0,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['0'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d7d01_f_2_54_0,FUNC,I,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['I'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_55_0,FUNC,G,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['G'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_56_0,FUNC,E,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['E'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_59_0,FUNC,I,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['I'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_60_0,FUNC,G,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['G'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_2_61_0,FUNC,T,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['T'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_3_0_0,SCAL,4 ,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['4'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d7d01_f_3_2_0,FUNC,H,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['H'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_3_3_0,FUNC,H,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['H'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7d01_f_3_10_0,SCAL,1,,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['1'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d7d01_f_3_11_0,SCAL,3 ,this set,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['3'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d7d01_f_3_12_0,SCAL,4 ,f_3_11_0 equations,"['geometry', 'trigonometry', 'euclidean-geometry', 'circles']",['4'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d7da8_f_1_9_0,FUNC,C,the algebraic curve,"['calculus', 'differential-geometry', 'euclidean-geometry', 'analytic-geometry', 'multivariable-calculus']",['C'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7da8_f_1_13_0,FUNC,Q,definite,"['calculus', 'differential-geometry', 'euclidean-geometry', 'analytic-geometry', 'multivariable-calculus']",['Q'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7da8_f_1_22_0,FUNC,C,set,"['calculus', 'differential-geometry', 'euclidean-geometry', 'analytic-geometry', 'multivariable-calculus']",['C'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7da8_f_1_24_0,FUNC,C,,"['calculus', 'differential-geometry', 'euclidean-geometry', 'analytic-geometry', 'multivariable-calculus']",['C'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7da8_f_1_25_0,FUNC,z,,"['calculus', 'differential-geometry', 'euclidean-geometry', 'analytic-geometry', 'multivariable-calculus']",['z'],"['func_name', '__ANON_1']"
6327106306a69a3f488d7da8_f_1_26_0,FUNC,C,,"['calculus', 'differential-geometry', 'euclidean-geometry', 'analytic-geometry', 'multivariable-calculus']",['C'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7dac_f_0_0_0,SCAL,6 ,,['euclidean-geometry'],['6'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d7dac_f_1_0_0,FUNC,n,,['euclidean-geometry'],['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d7dac_f_1_1_0,FUNC,k,,['euclidean-geometry'],['k'],"['func_name', '__ANON_1']"
6327106306a69a3f488d7dac_f_1_2_0,SCAL,nk,,['euclidean-geometry'],"['n', 'k']","['unary', '__ANON_1', '__ANON_1']"
6327106306a69a3f488d7dac_f_1_3_0,SCAL,2n+2k,equations,['euclidean-geometry'],"['2', 'n', '+', '2', 'k']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']"
6327106306a69a3f488d7dac_f_1_5_0,SCAL,nk,,['euclidean-geometry'],"['n', 'k']","['unary', '__ANON_1', '__ANON_1']"
6327106306a69a3f488d7dac_f_1_6_0,SCAL,2n+2k,,['euclidean-geometry'],"['2', 'n', '+', '2', 'k']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']"
6327106306a69a3f488d7dac_f_1_8_0,SCAL,2n+2k,,['euclidean-geometry'],"['2', 'n', '+', '2', 'k']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']"
6327106306a69a3f488d7dac_f_1_9_0,SCAL,3n+3k,,['euclidean-geometry'],"['3', 'n', '+', '3', 'k']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']"
6327106306a69a3f488d7ee5_f_0_0_0,FUNC,V,the vertex,"['geometry', 'trigonometry', 'euclidean-geometry']",['V'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7ee5_f_0_7_0,FUNC,V,all the vertexes,"['geometry', 'trigonometry', 'euclidean-geometry']",['V'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7ee5_f_2_0_0,SCAL,2 ,,"['geometry', 'trigonometry', 'euclidean-geometry']",['2'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d7ee5_f_2_7_0,SCAL,2 ,    pre   code theta _ f_2_7_0 = 135 theta,"['geometry', 'trigonometry', 'euclidean-geometry']",['2'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d7ee5_f_2_8_0,SCAL,3 ,_ f_2_7_0 = 135 theta,"['geometry', 'trigonometry', 'euclidean-geometry']",['3'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d7f06_f_2_17_0,SCAL,0,imaginary part,"['geometry', 'euclidean-geometry', 'complex-numbers', 'circles']",['0'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d7f06_f_2_18_0,FUNC,t,,"['geometry', 'euclidean-geometry', 'complex-numbers', 'circles']",['t'],"['func_name', '__ANON_1']"
6327106306a69a3f488d7f16_f_0_2_0,FUNC,L,,['euclidean-geometry'],['L'],"['func_name', '__ANON_0']"
6327106306a69a3f488d7f16_f_0_5_0,FUNC,L,,['euclidean-geometry'],['L'],"['func_name', '__ANON_0']"
6327106306a69a3f488d80de_f_0_0_0,FUNC,n,,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d80de_f_0_1_0,FUNC,n,,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d80de_f_0_2_0,FUNC,n,a set,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d80de_f_0_3_0,FUNC,n,,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d80de_f_0_4_0,FUNC,n,,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d80de_f_0_5_0,FUNC,n,induced arrangement,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d80de_f_0_6_0,FUNC,n,,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d80de_f_0_7_0,FUNC,n,a given arrangement,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d80de_f_0_8_0,FUNC,n,,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d80de_f_0_9_0,SCAL,3,,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['3'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d80de_f_0_10_0,SCAL,2,\texttimes,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['2'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d80de_f_0_11_0,FUNC,n,,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d80de_f_0_12_0,FUNC,n,,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d80de_f_0_13_0,FUNC,n,,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d80de_f_0_14_0,FUNC,n,,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d80de_f_0_15_0,FUNC,n,a simple arrangement,"['combinatorics', 'discrete-mathematics', 'euclidean-geometry', 'discrete-geometry', 'computational-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8201_f_0_1_0,SCAL,04 ,s,"['geometry', 'euclidean-geometry']",['04'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106306a69a3f488d8201_f_1_0_0,SET,"(x,y)",the form,"['geometry', 'euclidean-geometry']","['(', 'x', ',', 'y', ')']","['interval', 'L_PAREN', '__ANON_1', 'COMMA', '__ANON_1', 'R_PAREN']"
6327106306a69a3f488d8201_f_2_0_0,FUNC,x,two points,"['geometry', 'euclidean-geometry']",['x'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8201_f_2_1_0,FUNC,y,,"['geometry', 'euclidean-geometry']",['y'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8201_f_2_6_0,FUNC,x,the line,"['geometry', 'euclidean-geometry']",['x'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8201_f_2_7_0,FUNC,y,,"['geometry', 'euclidean-geometry']",['y'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8201_f_2_8_0,FUNC,s,,"['geometry', 'euclidean-geometry']",['s'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8389_f_0_0_0,SCAL,2341276,,"['geometry', 'euclidean-geometry']",['2341276'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
6327106306a69a3f488d8389_f_0_1_0,SCAL,34374833,,"['geometry', 'euclidean-geometry']",['34374833'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
6327106306a69a3f488d8389_f_0_2_0,SCAL,18278172,,"['geometry', 'euclidean-geometry']",['18278172'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
6327106306a69a3f488d8389_f_0_3_0,SCAL,17267343,,"['geometry', 'euclidean-geometry']",['17267343'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']"
6327106306a69a3f488d8389_f_1_2_0,FUNC,d,,"['geometry', 'euclidean-geometry']",['d'],"['func_name', '__ANON_1']"
6327106306a69a3f488d83ab_f_0_1_0,FUNC,P,,"['euclidean-geometry', 'puzzle']",['P'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_3_0,FUNC,X,,"['euclidean-geometry', 'puzzle']",['X'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_5_0,FUNC,C,,"['euclidean-geometry', 'puzzle']",['C'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_6_0,FUNC,O,,"['euclidean-geometry', 'puzzle']",['O'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_7_0,FUNC,C,center,"['euclidean-geometry', 'puzzle']",['C'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_9_0,FUNC,D,intersection,"['euclidean-geometry', 'puzzle']",['D'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_10_0,FUNC,D,,"['euclidean-geometry', 'puzzle']",['D'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_12_0,FUNC,E,,"['euclidean-geometry', 'puzzle']",['E'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_13_0,FUNC,F,,"['euclidean-geometry', 'puzzle']",['F'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_16_0,FUNC,G,intersection   f_0_16_0,"['euclidean-geometry', 'puzzle']",['G'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_17_0,FUNC,O,,"['euclidean-geometry', 'puzzle']",['O'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_21_0,FUNC,H,,"['euclidean-geometry', 'puzzle']",['H'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_24_0,FUNC,P,,"['euclidean-geometry', 'puzzle']",['P'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_27_0,FUNC,J,,"['euclidean-geometry', 'puzzle']",['J'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_31_0,FUNC,K,,"['euclidean-geometry', 'puzzle']",['K'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_32_0,FUNC,L,,"['euclidean-geometry', 'puzzle']",['L'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_35_0,FUNC,M,,"['euclidean-geometry', 'puzzle']",['M'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_38_0,FUNC,N,,"['euclidean-geometry', 'puzzle']",['N'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_41_0,FUNC,Q,,"['euclidean-geometry', 'puzzle']",['Q'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_42_0,FUNC,R,,"['euclidean-geometry', 'puzzle']",['R'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_44_0,FUNC,P,,"['euclidean-geometry', 'puzzle']",['P'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_0_45_0,SCAL,13,,"['euclidean-geometry', 'puzzle']",['13'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106306a69a3f488d83ab_f_0_46_0,SCAL,5,,"['euclidean-geometry', 'puzzle']",['5'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d83ab_f_0_47_0,SCAL,5,hence the ( par=,"['euclidean-geometry', 'puzzle']",['5'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d83ab_f_0_48_0,SCAL,5,,"['euclidean-geometry', 'puzzle']",['5'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d83ab_f_1_0_0,SCAL,4 ,,"['euclidean-geometry', 'puzzle']",['4'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d83ab_f_1_1_0,SCAL,2 ,steps,"['euclidean-geometry', 'puzzle']",['2'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d83ab_f_1_2_0,SCAL,2 ,steps,"['euclidean-geometry', 'puzzle']",['2'],"['expr_atom', '__ANON_3']"
6327106306a69a3f488d83ab_f_3_2_0,FUNC,O,,"['euclidean-geometry', 'puzzle']",['O'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_3_4_0,FUNC,Q,,"['euclidean-geometry', 'puzzle']",['Q'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_3_6_0,FUNC,R,,"['euclidean-geometry', 'puzzle']",['R'],"['func_name', '__ANON_0']"
6327106306a69a3f488d83ab_f_3_12_0,FUNC,P,,"['euclidean-geometry', 'puzzle']",['P'],"['func_name', '__ANON_0']"
6327106306a69a3f488d8409_f_0_0_0,FUNC,l,two lines,"['geometry', 'euclidean-geometry']",['l'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_1_0,FUNC,m,,"['geometry', 'euclidean-geometry']",['m'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_2_0,FUNC,t,,"['geometry', 'euclidean-geometry']",['t'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_3_0,FUNC,l,,"['geometry', 'euclidean-geometry']",['l'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_4_0,FUNC,A,point,"['geometry', 'euclidean-geometry']",['A'],"['func_name', '__ANON_0']"
6327106306a69a3f488d8409_f_0_5_0,FUNC,m,,"['geometry', 'euclidean-geometry']",['m'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_6_0,FUNC,B,,"['geometry', 'euclidean-geometry']",['B'],"['func_name', '__ANON_0']"
6327106306a69a3f488d8409_f_0_7_0,FUNC,C,another point,"['geometry', 'euclidean-geometry']",['C'],"['func_name', '__ANON_0']"
6327106306a69a3f488d8409_f_0_8_0,FUNC,m,line   f_0_8_0,"['geometry', 'euclidean-geometry']",['m'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_10_0,FUNC,n,a line   f_0_10_0,"['geometry', 'euclidean-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_11_0,FUNC,l,,"['geometry', 'euclidean-geometry']",['l'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_12_0,FUNC,t,,"['geometry', 'euclidean-geometry']",['t'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_14_0,FUNC,l,lines,"['geometry', 'euclidean-geometry']",['l'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_15_0,FUNC,m,,"['geometry', 'euclidean-geometry']",['m'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_16_0,FUNC,m,lines,"['geometry', 'euclidean-geometry']",['m'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_17_0,FUNC,n,,"['geometry', 'euclidean-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_18_0,FUNC,l,,"['geometry', 'euclidean-geometry']",['l'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_19_0,FUNC,n,,"['geometry', 'euclidean-geometry']",['n'],"['func_name', '__ANON_1']"
6327106306a69a3f488d8409_f_0_20_0,SCAL,180 ,,"['geometry', 'euclidean-geometry']",['180'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']"
6327106306a69a3f488d8409_f_0_21_0,SCAL,90 ,,"['geometry', 'euclidean-geometry']",['90'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106306a69a3f488d8409_f_0_22_0,SCAL,90 ,,"['geometry', 'euclidean-geometry']",['90'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106306a69a3f488d8409_f_0_23_0,SCAL,90 ,,"['geometry', 'euclidean-geometry']",['90'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106306a69a3f488d8409_f_1_0_0,SCAL,28 ,,"['geometry', 'euclidean-geometry']",['28'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106306a69a3f488d8409_f_1_1_0,SCAL,11 ,the    construction,"['geometry', 'euclidean-geometry']",['11'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106306a69a3f488d8409_f_1_2_0,SCAL,12 ,the    construction,"['geometry', 'euclidean-geometry']",['12'],"['expr_atom', 'integer', '__ANON_3', '__ANON_3']"
6327106306a69a3f488d8460_f_1_0_0,FUNC,P,,['euclidean-geometry'],['P'],"['func_name', '__ANON_0']"
6327106306a69a3f488d8460_f_1_1_0,FUNC,B,,['euclidean-geometry'],['B'],"['func_name', '__ANON_0']"
6327106306a69a3f488d8460_f_1_2_0,FUNC,C,,['euclidean-geometry'],['C'],"['func_name', '__ANON_0']"
6327106306a69a3f488d847e_f_0_0_0,FUNC,A,,['euclidean-geometry'],['A'],"['func_name', '__ANON_0']"
6327106306a69a3f488d847e_f_0_1_0,FUNC,B,,['euclidean-geometry'],['B'],"['func_name', '__ANON_0']"
6327106306a69a3f488d847e_f_0_2_0,FUNC,C,,['euclidean-geometry'],['C'],"['func_name', '__ANON_0']"
6327106306a69a3f488d847e_f_0_3_0,FUNC,l,,['euclidean-geometry'],['l'],"['func_name', '__ANON_1']"
6327106306a69a3f488d847e_f_0_7_0,FUNC,m,,['euclidean-geometry'],['m'],"['func_name', '__ANON_1']"
6327106306a69a3f488d847e_f_0_11_0,FUNC,A,,['euclidean-geometry'],['A'],"['func_name', '__ANON_0']"
6327106306a69a3f488d847e_f_0_14_0,FUNC,l,f_0_13_0   meeting,['euclidean-geometry'],['l'],"['func_name', '__ANON_1']"
6327106306a69a3f488d847e_f_0_15_0,FUNC,D,,['euclidean-geometry'],['D'],"['func_name', '__ANON_0']"
