fid,mtype,exprstr,mention,tokens,type_tokens,tags
63271c3c06a69a3f488e7402_f_1_0_0,FUNC,f(x) = \frac{1}{x},the function,"['f', '(', 'x', ')', '=', '\\frac', '{', '1', '}', '{', 'x', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['integration', 'algebra-precalculus', 'average']"
63271c3c06a69a3f488e743a_f_1_0_0,SET,\mathbb Z,the set,"['\\mathbb', 'Z']","['SET_FAT', '__ANON_0']","['abstract-algebra', 'algebra-precalculus', 'binary-operations']"
632f8a0a837ac920af67a188_f_1_0_0,SCAL,100\cdot x+10\cdot y +z,the larger number,"['1', '0', '0', '\\cdot', 'x', '+', '1', '0', '\\cdot', 'y', '+', 'z']","['additive', 'additive', 'mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'CMD_CDOT', '__ANON_1', 'ADD', 'mp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CMD_CDOT', '__ANON_1', 'ADD', '__ANON_1']",['algebra-precalculus']
632f8a0a837ac920af67a2f5_f_0_1_0,SCAL,603479187242 ,digit,"['6', '0', '3', '4', '7', '9', '1', '8', '7', '2', '4', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",['algebra-precalculus']
632f8a0a837ac920af67a2f5_f_0_2_0,SCAL,603473992393 ,digit,"['6', '0', '3', '4', '7', '3', '9', '9', '2', '3', '9', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",['algebra-precalculus']
632fc627837ac920af6d2ef8_f_2_5_0,SCAL,1,the value,1,"['expr_atom', '__ANON_3']",['algebra-precalculus']
632fc627837ac920af6d2f3c_f_0_8_0,SCAL,140 ,the correct value,"['1', '4', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']",['algebra-precalculus']
633004c9837ac920af7367d4_f_1_6_0,FUNC,f,a restriction,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'trigonometry']"
632f8a0b837ac920af67a48a_f_2_4_0,FUNC,f,an decreasing function,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
632f8a0b837ac920af67a48a_f_2_6_0,FUNC,p(x) = 1/x,the function   f_2_6_0,"['p', '(', 'x', ')', '=', '1', '/', 'x']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'mp', 'expr_atom', '__ANON_3', 'DIV', '__ANON_1']",['algebra-precalculus']
632fc627837ac920af6d302f_f_2_3_0,FUNC,f,The function,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
632fc628837ac920af6d3086_f_0_0_0,SCAL,2^{43},the number,"['2', '^', '{', '4', '3', '}']","['exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'number-theory']"
632fc628837ac920af6d3086_f_2_3_0,SCAL,-1,digits,"['-', '1']","['unary', 'SUB', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'number-theory']"
63271c3c06a69a3f488e77a6_f_0_0_0,FUNC,f(x)=ax^2+b,a quadratic function,"['f', '(', 'x', ')', '=', 'a', 'x', '^', '2', '+', 'b']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1']","['algebra-precalculus', 'functions', 'area']"
63271c3c06a69a3f488e77a6_f_0_2_0,FUNC,f(x)=x^2,the simple function   f_0_2_0,"['f', '(', 'x', ')', '=', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'functions', 'area']"
63271c3c06a69a3f488e77a6_f_0_3_0,FUNC,g(x)=2,function,"['g', '(', 'x', ')', '=', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', '__ANON_3']","['algebra-precalculus', 'functions', 'area']"
632f8a0b837ac920af67a837_f_1_2_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['calculus', 'algebra-precalculus', 'factoring']"
633004ca837ac920af736e17_f_3_2_0,SCAL,1,a value,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'multivariable-calculus', 'inequality', 'optimization', 'maxima-minima']"
632f8a0b837ac920af67a925_f_0_0_0,FUNC,f:N \to N,function,"['f', ':', 'N', '\\to', 'N']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['algebra-precalculus', 'functions']"
632f8a0b837ac920af67a925_f_2_0_0,FUNC,g: X \to Y,a function,"['g', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['algebra-precalculus', 'functions']"
632f8a0b837ac920af67a955_f_2_0_0,FUNC,g: X \to Y,a function,"['g', ':', 'X', '\\to', 'Y']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['algebra-precalculus', 'functions']"
632f8a0b837ac920af67a955_f_2_5_0,FUNC,f,The function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions']"
633004ca837ac920af736f90_f_0_0_0,SCAL,f(x),a number function,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['algebra-precalculus', 'functions']"
632f8a0b837ac920af67a968_f_2_5_0,SCAL,0,the value,0,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'functions']"
63271c3d06a69a3f488e7a0b_f_2_60_0,SCAL,17 ,numbers,"['1', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'problem-solving']"
632f8a0b837ac920af67a9a6_f_0_4_0,SCAL,10x+y,the number,"['1', '0', 'x', '+', 'y']","['additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'ADD', '__ANON_1']","['algebra-precalculus', 'elementary-number-theory']"
632f8a0b837ac920af67a9a6_f_3_0_0,SCAL,10x+y,the orignal number,"['1', '0', 'x', '+', 'y']","['additive', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'ADD', '__ANON_1']","['algebra-precalculus', 'elementary-number-theory']"
632fc628837ac920af6d36b2_f_1_19_0,SCAL,f(k),the maximum value,"['f', '(', 'k', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['algebra-precalculus', 'analysis']"
632f8a0b837ac920af67aa94_f_0_0_0,FUNC,"f:[-2,3]\to R ",  The function,"['f', ':', '[', '-', '2', ',', '3', ']', '\\to', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'interval', 'L_BRACKET', 'expr_atom', 'SUB', '__ANON_3', 'COMMA', 'expr_atom', '__ANON_3', 'R_BRACKET', 'TO', '__ANON_0']","['algebra-precalculus', 'functions']"
632f8a0b837ac920af67aa9a_f_3_5_0,FUNC,\ln,a concave function,\ln,FUNC_NORMAL,['algebra-precalculus']
63271c3d06a69a3f488e7baa_f_2_4_0,FUNC,g,a new function,['g'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions']"
632f8a0c837ac920af67ab1d_f_2_9_0,SCAL,4 ,the number line,4,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'inequality']"
63271c3d06a69a3f488e7c2a_f_1_4_0,SCAL,1,value   f_1_4_0,1,"['expr_atom', '__ANON_3']",['algebra-precalculus']
63271c3d06a69a3f488e7d3a_f_0_0_0,SCAL,\frac{2n+3}{5n+7},the fraction,"['\\frac', '{', '2', 'n', '+', '3', '}', '{', '5', 'n', '+', '7', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE']",['algebra-precalculus']
632fc629837ac920af6d3898_f_3_2_0,FUNC,f(x) = x^2-a,the function,"['f', '(', 'x', ')', '=', 'x', '^', '2', '-', 'a']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', '__ANON_1']","['algebra-precalculus', 'discrete-mathematics', 'algorithms', 'radicals']"
63271c3d06a69a3f488e7e1e_f_1_0_0,SCAL,\binom{n}{2},the number,"['\\binom', '{', 'n', '}', '{', '2', '}']","['expr_atom', 'CMD_BINOM', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['combinatorics', 'algebra-precalculus', 'binomial-coefficients']"
632f8a0c837ac920af67ad7e_f_1_1_0,FUNC,f(x)=x^2+3,the function   f_1_1_0,"['f', '(', 'x', ')', '=', 'x', '^', '2', '+', '3']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3']",['algebra-precalculus']
63271c3d06a69a3f488e7e3d_f_1_2_0,FUNC,T,just a function,['T'],"['func_name', '__ANON_0']","['linear-algebra', 'algebra-precalculus', 'functions']"
63271c3d06a69a3f488e7e8a_f_0_0_0,FUNC,r,a function,['r'],"['func_name', '__ANON_1']",['algebra-precalculus']
63271c3d06a69a3f488e80f2_f_0_0_0,FUNC,f(x)=\frac{2x^2}{x^4+1},The function,"['f', '(', 'x', ')', '=', '\\frac', '{', '2', 'x', '^', '2', '}', '{', 'x', '^', '4', '+', '1', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE']",['algebra-precalculus']
63271c3d06a69a3f488e80f2_f_2_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
63271c3d06a69a3f488e8123_f_1_3_0,SCAL,13 ,a good value,"['1', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'math-software', 'computational-mathematics']"
632f8a0d837ac920af67b1f4_f_2_1_0,FUNC,f,- to - one function   f_2_1_0,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions']"
632f8a0d837ac920af67b24b_f_0_0_0,FUNC,f:\mathbb R \to \mathbb R,a function,"['f', ':', '\\mathbb', 'R', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']",['algebra-precalculus']
63271c3d06a69a3f488e82ea_f_0_0_0,SCAL,x/y,the fraction,"['x', '/', 'y']","['mp', '__ANON_1', 'DIV', '__ANON_1']","['algebra-precalculus', 'arithmetic', 'fractions', 'decimal-expansion']"
632f8a0d837ac920af67b332_f_1_2_0,SCAL,1024,the number   f_1_2_0,"['1', '0', '2', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",['algebra-precalculus']
632f8a0d837ac920af67b332_f_1_27_0,SCAL,1,The only odd number,1,"['expr_atom', '__ANON_3']",['algebra-precalculus']
63271c3e06a69a3f488e842f_f_1_2_0,SCAL,1,value,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'summation', 'solution-verification']"
63271c3e06a69a3f488e847c_f_0_0_0,FUNC,f(x) = (x^2 +1)^3 (2x+5)^2,function,"['f', '(', 'x', ')', '=', '(', 'x', '^', '2', '+', '1', ')', '^', '3', '(', '2', 'x', '+', '5', ')', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'exp', 'group', 'L_PAREN', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'exp', 'group', 'L_PAREN', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3']","['calculus', 'algebra-precalculus', 'derivatives']"
632fc62a837ac920af6d425d_f_0_1_0,SCAL,3 ,the number line,3,"['expr_atom', '__ANON_3']",['algebra-precalculus']
633004cc837ac920af737848_f_0_4_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
633004cc837ac920af737848_f_0_23_0,SCAL,f(x),any number,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",['algebra-precalculus']
633004cc837ac920af73786e_f_0_0_0,SCAL,4x^2y^2+x^2+y^2-2xy+x+y+1,the smallest value,"['4', 'x', '^', '2', 'y', '^', '2', '+', 'x', '^', '2', '+', 'y', '^', '2', '-', '2', 'x', 'y', '+', 'x', '+', 'y', '+', '1']","['additive', 'additive', 'additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', '__ANON_1', 'ADD', 'additive', 'additive', '__ANON_1', 'ADD', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",['algebra-precalculus']
632fc62a837ac920af6d43bb_f_0_6_0,SCAL,a(n),the number,"['a', '(', 'n', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['calculus', 'sequences-and-series', 'algebra-precalculus', 'summation', 'prime-numbers']"
632fc62a837ac920af6d441e_f_1_3_0,FUNC,f,a function   f_1_3_0,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'notation', 'factorial']"
633004cc837ac920af737a34_f_2_5_0,FUNC,f,one function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'discrete-mathematics']"
633004cc837ac920af737a58_f_0_4_0,SCAL,3.,the fixed value,[],"['expr_atom', 'number']","['algebra-precalculus', 'complex-numbers']"
633004cc837ac920af737a58_f_1_8_0,SCAL,3.,the fixed value,[],"['expr_atom', 'number']","['algebra-precalculus', 'complex-numbers']"
633004cc837ac920af737a88_f_0_3_0,SCAL,1,( f_0_2_0   number,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'exponentiation']"
632fc62a837ac920af6d44ee_f_0_8_0,SCAL,1 ,= 0 | value,1,"['expr_atom', '__ANON_3']","['sequences-and-series', 'matrices', 'algebra-precalculus', 'limits', 'continued-fractions']"
632fc62a837ac920af6d44ee_f_0_10_0,SCAL,19 ,  f_0_9_0 | value,"['1', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['sequences-and-series', 'matrices', 'algebra-precalculus', 'limits', 'continued-fractions']"
632fc62a837ac920af6d44ee_f_0_12_0,SCAL,851 ,  f_0_11_0 | value,"['8', '5', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['sequences-and-series', 'matrices', 'algebra-precalculus', 'limits', 'continued-fractions']"
632fc62a837ac920af6d44ee_f_0_14_0,SCAL,75221 ,  f_0_13_0 | value,"['7', '5', '2', '2', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['sequences-and-series', 'matrices', 'algebra-precalculus', 'limits', 'continued-fractions']"
632fc62a837ac920af6d44ee_f_0_16_0,SCAL,11028389 ,  f_0_15_0 | value,"['1', '1', '0', '2', '8', '3', '8', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['sequences-and-series', 'matrices', 'algebra-precalculus', 'limits', 'continued-fractions']"
632fc62a837ac920af6d44ee_f_0_18_0,SCAL,1870386297 ,  f_0_17_0 | value,"['1', '8', '7', '0', '3', '8', '6', '2', '9', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['sequences-and-series', 'matrices', 'algebra-precalculus', 'limits', 'continued-fractions']"
632fc62a837ac920af6d44ee_f_0_20_0,SCAL,466916825 ,f_0_19_0 | value,"['4', '6', '6', '9', '1', '6', '8', '2', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['sequences-and-series', 'matrices', 'algebra-precalculus', 'limits', 'continued-fractions']"
632fc62a837ac920af6d44ee_f_0_22_0,SCAL,670228009 ,  f_0_21_0 | value,"['6', '7', '0', '2', '2', '8', '0', '0', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['sequences-and-series', 'matrices', 'algebra-precalculus', 'limits', 'continued-fractions']"
632fc62a837ac920af6d44ee_f_0_24_0,SCAL,1626586487 ,  f_0_23_0 | value,"['1', '6', '2', '6', '5', '8', '6', '4', '8', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['sequences-and-series', 'matrices', 'algebra-precalculus', 'limits', 'continued-fractions']"
632fc62a837ac920af6d44ee_f_0_26_0,SCAL,1994715755 ,  f_0_25_0 | value,"['1', '9', '9', '4', '7', '1', '5', '7', '5', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['sequences-and-series', 'matrices', 'algebra-precalculus', 'limits', 'continued-fractions']"
632fc62a837ac920af6d44ee_f_0_28_0,SCAL,1 ,else :          value,1,"['expr_atom', '__ANON_3']","['sequences-and-series', 'matrices', 'algebra-precalculus', 'limits', 'continued-fractions']"
632f8a0e837ac920af67b957_f_5_8_0,SCAL,-x ,positive,"['-', 'x']","['unary', 'SUB', '__ANON_1']","['algebra-precalculus', 'radicals']"
633004cc837ac920af737b8a_f_1_7_0,FUNC,z,a quadratic function,['z'],"['func_name', '__ANON_1']","['real-analysis', 'algebra-precalculus', 'metric-spaces', 'solution-verification']"
632fc62b837ac920af6d460e_f_2_6_0,SCAL,-\frac{1}{7},the value,"['-', '\\frac', '{', '1', '}', '{', '7', '}']","['unary', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['algebra-precalculus', 'roots', 'exponentiation']"
632fc62b837ac920af6d46f5_f_2_0_0,SET," \{a,b \} ",set,"['\\{', 'a', ',', 'b', '\\}']","['explset', 'L_BRACE_LITERAL', 'set_enumeration', 'item', '__ANON_1', 'COMMA', 'item', '__ANON_1', 'R_BRACE_LITERAL']","['algebra-precalculus', 'arithmetic']"
632f9072837ac920af67ba56_f_5_8_0,SCAL,1.3,the number   f_5_8_0,[],"['expr_atom', 'number']","['calculus', 'algebra-precalculus', 'number-theory']"
632f9073837ac920af67bb44_f_0_6_0,FUNC,f,the function   f_0_6_0   cross,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'polynomials', 'terminology']"
63271c3e06a69a3f488e8cdc_f_0_0_0,FUNC,f(x) = ax^2+bx+c,a function,"['f', '(', 'x', ')', '=', 'a', 'x', '^', '2', '+', 'b', 'x', '+', 'c']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', '__ANON_1', '__ANON_1', 'ADD', '__ANON_1']","['calculus', 'algebra-precalculus']"
632fc62b837ac920af6d4a39_f_0_0_0,FUNC,f,any distinct functions,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
633004cd837ac920af737dff_f_0_8_0,FUNC,y,a function,['y'],"['func_name', '__ANON_1']","['calculus', 'geometry', 'algebra-precalculus']"
63271c3e06a69a3f488e8da0_f_0_0_0,SCAL,\frac{(a+bi)^2}{c+di}-\frac{1}{a+ci}-\frac{1+i}{13i},the value,"['\\frac', '{', '(', 'a', '+', 'b', 'i', ')', '^', '2', '}', '{', 'c', '+', 'd', 'i', '}', '-', '\\frac', '{', '1', '}', '{', 'a', '+', 'c', 'i', '}', '-', '\\frac', '{', '1', '+', 'i', '}', '{', '1', '3', 'i', '}']","['additive', 'additive', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1', 'R_BRACE', 'SUB', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1', 'R_BRACE', 'L_BRACE', 'unary', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_1', 'R_BRACE']","['calculus', 'algebra-precalculus']"
632f9073837ac920af67bd83_f_3_0_0,SCAL,\dfrac{x^a}{x^b},the fraction   f_3_0_0,"['\\dfrac', '{', 'x', '^', 'a', '}', '{', 'x', '^', 'b', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'R_BRACE', 'L_BRACE', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'R_BRACE']","['algebra-precalculus', 'arithmetic']"
632fc62b837ac920af6d4b93_f_2_8_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']",['algebra-precalculus']
632fc62b837ac920af6d4b93_f_2_10_0,SCAL,f(x),all values,"['f', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",['algebra-precalculus']
632fc62b837ac920af6d4b93_f_3_5_0,FUNC,f(x)=(x-p)^2+q,Quadratic functions,"['f', '(', 'x', ')', '=', '(', 'x', '-', 'p', ')', '^', '2', '+', 'q']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', 'group', 'L_PAREN', 'additive', '__ANON_1', 'SUB', '__ANON_1', 'R_PAREN', 'CARET', 'expr_atom', '__ANON_3', 'ADD', '__ANON_1']",['algebra-precalculus']
63271c3e06a69a3f488e8e0a_f_1_6_0,SCAL,3,a number,3,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'factoring', 'quadratics']"
633004cd837ac920af737f40_f_2_23_0,FUNC,M,our function,['M'],"['func_name', '__ANON_0']","['algebra-precalculus', 'trigonometry', 'maxima-minima']"
63271c3e06a69a3f488e8e57_f_0_0_0,SCAL,1 ,numbers,1,"['expr_atom', '__ANON_3']",['algebra-precalculus']
63271c3e06a69a3f488e8e94_f_1_0_0,FUNC,f(x)=e^x-ax^2,a continuous function,"['f', '(', 'x', ')', '=', 'e', '^', 'x', '-', 'a', 'x', '^', '2']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', 'exp', '__ANON_1', 'CARET', '__ANON_1', 'SUB', 'unary', '__ANON_1', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']",['algebra-precalculus']
632fc62c837ac920af6d4d6b_f_1_2_0,FUNC,f,what function   f_1_2_0,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'inequality']"
632f9073837ac920af67bfb5_f_0_0_0,FUNC,f(x) = e^{2x-x^2},the function,"['f', '(', 'x', ')', '=', 'e', '^', '{', '2', 'x', '-', 'x', '^', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'exp', '__ANON_1', 'CARET', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'R_BRACE']","['real-analysis', 'algebra-precalculus']"
632fc62c837ac920af6d4d6b_f_1_7_0,FUNC,f,only   injective   functions   f_1_7_0,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'functions', 'inequality']"
633004cd837ac920af738056_f_2_3_0,FUNC,f,an increasing function,['f'],"['func_name', '__ANON_1']","['sequences-and-series', 'algebra-precalculus']"
633004cd837ac920af738056_f_2_4_0,FUNC,x,an increasing function,['x'],"['func_name', '__ANON_1']","['sequences-and-series', 'algebra-precalculus']"
