fid,mtype,exprstr,mention,tokens,type_tokens,tags
63300bc2837ac920af7415a6_f_1_3_0,FUNC, g ,the function   f_1_3_0,['g'],"['func_name', '__ANON_1']","['real-analysis', 'calculus', 'trigonometry', 'upper-lower-bounds']"
63300bc2837ac920af7415a6_f_1_8_0,FUNC, f ,the function,['f'],"['func_name', '__ANON_1']","['real-analysis', 'calculus', 'trigonometry', 'upper-lower-bounds']"
63300bc2837ac920af7416aa_f_0_0_0,FUNC,f:\mathbb{R}\to\mathbb{R},the function,"['f', ':', '\\mathbb{R}', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['real-analysis', 'calculus', 'trigonometry', 'upper-lower-bounds']"
632f9726837ac920af68a2b0_f_4_0_0,FUNC,f:\mathbb C\to\mathbb C,an analytic function,"['f', ':', '\\mathbb', 'C', '\\to', '\\mathbb', 'C']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']","['complex-analysis', 'trigonometry', 'inequality', 'complex-numbers']"
632f9726837ac920af68a2b0_f_4_7_0,FUNC,g,an analytic function,['g'],"['func_name', '__ANON_1']","['complex-analysis', 'trigonometry', 'inequality', 'complex-numbers']"
632fcd25837ac920af6e143e_f_3_0_0,SCAL,110011 ,a binary number,"['1', '1', '0', '0', '1', '1']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']",['trigonometry']
632fcd25837ac920af6e143e_f_3_1_0,SCAL,50 ,a decimal number   f_3_1_0,"['5', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['trigonometry']
632f9726837ac920af68a2df_f_2_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'notation']"
632f9726837ac920af68a344_f_2_0_0,FUNC,f,:      Any trig function,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry']"
632f9726837ac920af68a344_f_2_8_0,FUNC,p,a polynomial,['p'],"['func_name', '__ANON_1']","['calculus', 'trigonometry']"
63300bc2837ac920af74183e_f_2_0_0,SCAL,0,number,0,"['expr_atom', '__ANON_3']","['geometry', 'trigonometry', 'complex-numbers', 'circles']"
632f9726837ac920af68a577_f_0_0_0,SCAL,10 ,the value,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['trigonometry', 'soft-question', 'graphing-functions', 'math-software']"
632fcd25837ac920af6e1640_f_2_16_0,FUNC,g,the function   f_2_16_0,['g'],"['func_name', '__ANON_1']","['calculus', 'trigonometry']"
632fcd25837ac920af6e16ce_f_1_4_0,FUNC,f: A \to A,  f_1_3_0   and functions   f_1_4_0,"['f', ':', 'A', '\\to', 'A']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['trigonometry', 'recreational-mathematics']"
632f9727837ac920af68a9a4_f_0_19_0,SCAL,dx/dt,constant,"['d', 'x', '/', 'd', 't']","['mp', 'unary', '__ANON_1', '__ANON_1', 'DIV', 'unary', '__ANON_1', '__ANON_1']","['geometry', 'trigonometry', 'triangles']"
632f65fc837ac920af64013f_f_2_13_0,SCAL,2,that number,2,"['expr_atom', '__ANON_3']",['trigonometry']
632fcd26837ac920af6e1ede_f_1_1_0,FUNC,f,Two functions   f_1_1_0,['f'],"['func_name', '__ANON_1']","['sequences-and-series', 'trigonometry', 'square-numbers', 'sums-of-squares']"
632fcd26837ac920af6e1ede_f_2_25_0,FUNC,f,a smooth function,['f'],"['func_name', '__ANON_1']","['sequences-and-series', 'trigonometry', 'square-numbers', 'sums-of-squares']"
632fcd26837ac920af6e1ede_f_2_32_0,FUNC,p,a smooth function,['p'],"['func_name', '__ANON_1']","['sequences-and-series', 'trigonometry', 'square-numbers', 'sums-of-squares']"
632f9728837ac920af68aea9_f_1_0_0,FUNC,f,A function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'trigonometry', 'functions']"
632f9728837ac920af68aea9_f_1_29_0,FUNC,f,A function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'trigonometry', 'functions']"
632fcd26837ac920af6e210c_f_1_8_0,FUNC,\arctan,an holomorphic function,\arctan,FUNC_NORMAL,"['linear-algebra', 'matrices', 'trigonometry', 'matrix-calculus']"
632f65fd837ac920af640bf5_f_6_3_0,FUNC,f,two differentiable functions,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'inequality']"
632fcd27837ac920af6e25a9_f_0_0_0,FUNC,f : \mathbb{R} \rightarrow \mathbb{R},a circular function,"['f', ':', '\\mathbb{R}', '\\rightarrow', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['calculus', 'trigonometry', 'power-series', 'functional-equations']"
632fcd27837ac920af6e25a9_f_0_2_0,FUNC,f,the zero function,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'power-series', 'functional-equations']"
63300bc6837ac920af742ad7_f_0_0_0,FUNC, F: \mathbb{R}^2 \rightarrow \mathbb{R}^2 ,this function,"['F', ':', '\\mathbb{R}', '^', '2', '\\rightarrow', '\\mathbb{R}', '^', '2']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3', 'TO', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3']","['multivariable-calculus', 'trigonometry', 'lipschitz-functions']"
632fcd27837ac920af6e261c_f_1_2_0,SCAL,4n+3,all odd numbers,"['4', 'n', '+', '3']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",['trigonometry']
632f65fe837ac920af640d77_f_2_0_0,FUNC,\arcsin,a transcendental function,\arcsin,FUNC_NORMAL,"['functions', 'trigonometry']"
632f65fe837ac920af640d77_f_2_1_0,FUNC,\cos,a transcendental function,\cos,FUNC_NORMAL,"['functions', 'trigonometry']"
632f65fe837ac920af640e49_f_0_4_0,FUNC,\sin,a bounded function,\sin,FUNC_NORMAL,"['real-analysis', 'limits', 'trigonometry']"
63300bc7837ac920af742f8f_f_0_0_0,FUNC,C,the functions,['C'],"['func_name', '__ANON_0']","['real-analysis', 'trigonometry']"
632f9728837ac920af68b1b9_f_2_9_0,SCAL,2k,the numbers,"['2', 'k']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']","['sequences-and-series', 'trigonometry', 'products']"
632f9728837ac920af68b1b9_f_2_15_0,SCAL,\frac{1}{2^{n-1}},absolute value   f_2_15_0,"['\\frac', '{', '1', '}', '{', '2', '^', '{', 'n', '-', '1', '}', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'R_BRACE']","['sequences-and-series', 'trigonometry', 'products']"
63300bc7837ac920af743238_f_2_4_0,FUNC,\sin,a   function,\sin,FUNC_NORMAL,"['functions', 'trigonometry', 'notation']"
632f9728837ac920af68b347_f_2_6_0,FUNC,f:\mathbb{R}^6\rightarrow\mathbb{R},the function   f_2_6_0,"['f', ':', '\\mathbb{R}', '^', '6', '\\rightarrow', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3', 'TO', 'set_constant', 'SET_BASIC']","['geometry', 'trigonometry', 'inequality']"
632f9728837ac920af68b3fa_f_0_14_0,FUNC,\cos,  main   function,\cos,FUNC_NORMAL,"['trigonometry', 'terminology']"
632f65ff837ac920af64162f_f_5_4_0,FUNC,\sin,a function,\sin,FUNC_NORMAL,"['calculus', 'trigonometry']"
632fd3c1837ac920af6e3010_f_2_1_0,FUNC,\sin,Trigonometric functions,\sin,FUNC_NORMAL,"['calculus', 'multivariable-calculus', 'trigonometry', 'circles', 'parametric']"
63300bc8837ac920af74398c_f_0_3_0,FUNC,g,function,['g'],"['func_name', '__ANON_1']","['complex-analysis', 'functions', 'trigonometry']"
632f9729837ac920af68b90c_f_0_0_0,FUNC,f,exponential functions,['f'],"['func_name', '__ANON_1']","['trigonometry', 'functional-equations']"
632f9729837ac920af68b90c_f_0_2_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'functional-equations']"
632fd3c3837ac920af6e3927_f_3_2_0,SCAL,+1,value,"['+', '1']","['unary', 'ADD', 'expr_atom', '__ANON_3']","['trigonometry', 'random-variables', 'hyperbolic-functions', 'lambert-w']"
632f6601837ac920af641f3a_f_3_5_0,FUNC,f,"f_3_4_0 , thus a function   f_3_5_0",['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry']"
632f6601837ac920af64207c_f_1_36_0,FUNC,p(x)=x+1,the functions,"['p', '(', 'x', ')', '=', 'x', '+', '1']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['trigonometry', 'contest-math']"
632f6602837ac920af6424a4_f_1_1_0,FUNC,\sin,an odd function,\sin,FUNC_NORMAL,"['trigonometry', 'arithmetic']"
632fd3c4837ac920af6e3f74_f_2_10_0,FUNC,f,nontrivial functions,['f'],"['func_name', '__ANON_1']","['geometry', 'trigonometry', 'definition', 'functional-equations']"
632f6602837ac920af6424b9_f_2_0_0,SCAL,30 ,a constant perimeter,"['3', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['trigonometry', 'triangles']"
632f6602837ac920af6427c7_f_1_2_0,FUNC,a,real,['a'],"['func_name', '__ANON_1']","['trigonometry', 'exponential-function', 'taylor-expansion', 'trigonometric-series']"
632f972a837ac920af68be38_f_1_13_0,FUNC,f,this function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'soft-question', 'graphing-functions']"
632fd3c4837ac920af6e43ed_f_1_27_0,SCAL,\dfrac{176}{57},the fraction,"['\\dfrac', '{', '1', '7', '6', '}', '{', '5', '7', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'R_BRACE']","['trigonometry', 'inequality', 'absolute-value', 'integers']"
632f6603837ac920af642a22_f_0_0_0,SCAL,\frac{s}{s^2+4},partial fractions,"['\\frac', '{', 's', '}', '{', 's', '^', '2', '+', '4', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE']","['integration', 'trigonometry', 'derivatives', 'fourier-analysis', 'laplace-transform']"
632f6603837ac920af642a81_f_0_2_0,FUNC,t,a function,['t'],"['func_name', '__ANON_1']","['functions', 'trigonometry']"
63300bca837ac920af744201_f_0_118_0,FUNC,f,a differentiable function,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'solution-verification']"
63300bca837ac920af744406_f_2_40_0,FUNC,\arcsin,an odd function,\arcsin,FUNC_NORMAL,['trigonometry']
63300bca837ac920af744406_f_2_48_0,FUNC,\arcsin,an odd function,\arcsin,FUNC_NORMAL,['trigonometry']
632fd3c5837ac920af6e467f_f_1_9_0,SCAL,1-2i,the complex number   f_1_9_0,"['1', '-', '2', 'i']","['additive', 'expr_atom', '__ANON_3', 'SUB', 'unary', 'expr_atom', '__ANON_3', '__ANON_1']","['analysis', 'trigonometry']"
632f6603837ac920af642c96_f_0_6_0,SCAL,\frac{1}{2},The highest value,"['\\frac', '{', '1', '}', '{', '2', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['functions', 'trigonometry']"
632fd3c5837ac920af6e467f_f_2_29_0,SCAL,a+ib,the complex number   f_2_29_0,"['a', '+', 'i', 'b']","['additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1']","['analysis', 'trigonometry']"
63300bca837ac920af7445c7_f_3_3_0,SCAL,5,the number   f_3_3_0,5,"['expr_atom', '__ANON_3']","['trigonometry', 'logarithms']"
632f6603837ac920af642d6f_f_3_5_0,SCAL,x(0),the initial value,"['x', '(', '0', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', 'expr_atom', '__ANON_3', 'R_PAREN']","['trigonometry', 'numerical-methods', 'fixed-point-theorems']"
632f972a837ac920af68c165_f_0_1_0,FUNC,x,the above function,['x'],"['func_name', '__ANON_1']","['trigonometry', 'derivatives', 'hyperbolic-functions']"
632f972a837ac920af68c166_f_4_2_0,FUNC,f,the given   function,['f'],"['func_name', '__ANON_1']","['algebra-precalculus', 'trigonometry']"
632f972a837ac920af68c1c4_f_4_13_0,FUNC,g(x) = x-x^3,the function   f_4_13_0,"['g', '(', 'x', ')', '=', 'x', '-', 'x', '^', '3']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'additive', '__ANON_1', 'SUB', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['trigonometry', 'inequality']"
632fd3c6837ac920af6e500f_f_0_1_0,FUNC,u,a function,['u'],"['func_name', '__ANON_1']","['ordinary-differential-equations', 'trigonometry', 'partial-differential-equations']"
632fd3c6837ac920af6e500f_f_0_3_0,SCAL,c^2,constant,"['c', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['ordinary-differential-equations', 'trigonometry', 'partial-differential-equations']"
63300bcb837ac920af744d54_f_0_1_0,FUNC,g: H \to\mathbb{R},an inverse function   f_0_1_0,"['g', ':', 'H', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', 'set_constant', 'SET_BASIC']","['analysis', 'trigonometry']"
632f6605837ac920af64348e_f_1_3_0,FUNC,f,three functions,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry']"
632f6605837ac920af64348e_f_1_7_0,FUNC,y,.     f_1_6_0   maps   f_1_7_0,['y'],"['func_name', '__ANON_1']","['calculus', 'trigonometry']"
632f6605837ac920af64348e_f_1_10_0,FUNC,z,.     f_1_9_0   maps,['z'],"['func_name', '__ANON_1']","['calculus', 'trigonometry']"
63300bcc837ac920af744eb3_f_2_0_0,FUNC,\arcsin,The function,\arcsin,FUNC_NORMAL,"['geometry', 'trigonometry']"
632fd3c7837ac920af6e559d_f_2_3_0,SCAL,3,the number,3,"['expr_atom', '__ANON_3']",['trigonometry']
632f972b837ac920af68c529_f_2_1_0,FUNC,R,rational function respect,['R'],"['func_name', '__ANON_0']","['calculus', 'integration', 'trigonometry', 'indefinite-integrals']"
632f6605837ac920af6435c3_f_2_0_0,SCAL,1 ,max value   f_2_0_0,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry']"
632f972b837ac920af68c5c8_f_2_9_0,FUNC,\sin,     The usual trigonometric functions,\sin,FUNC_NORMAL,['trigonometry']
632f972b837ac920af68c6a9_f_0_4_0,SCAL,0,any finite number,0,"['expr_atom', '__ANON_3']","['trigonometry', 'infinity']"
632fd3c8837ac920af6e5d53_f_0_11_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'gamma-function', 'products', 'angle']"
632f972c837ac920af68cc66_f_1_5_0,FUNC,f(x) = \frac{x^2 - 4}{x - 2},our function,"['f', '(', 'x', ')', '=', '\\frac', '{', 'x', '^', '2', '-', '4', '}', '{', 'x', '-', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']","['calculus', 'trigonometry', 'limits']"
632f6606837ac920af643c7a_f_2_17_0,SCAL,a+bi,( in particular any number,"['a', '+', 'b', 'i']","['additive', '__ANON_1', 'ADD', 'unary', '__ANON_1', '__ANON_1']",['trigonometry']
632f972c837ac920af68cc66_f_2_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'limits']"
632f6606837ac920af643e87_f_0_3_0,SCAL,1/2,the value   f_0_3_0,"['1', '/', '2']","['mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', '__ANON_3']",['trigonometry']
632f6606837ac920af643e87_f_0_5_0,SCAL,1,the value   f_0_5_0,1,"['expr_atom', '__ANON_3']",['trigonometry']
632fd3ca837ac920af6e6859_f_0_2_0,FUNC,S: \mathbb{R} \rightarrow \mathbb{R},the functions,"['S', ':', '\\mathbb{R}', '\\rightarrow', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['real-analysis', 'trigonometry', 'continuity']"
632fd3ca837ac920af6e6859_f_1_8_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['real-analysis', 'trigonometry', 'continuity']"
63300bce837ac920af746078_f_0_0_0,FUNC,f:\mathbb{R}^3\to \mathbb{R},the function,"['f', ':', '\\mathbb{R}', '^', '3', '\\to', '\\mathbb{R}']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'set_expr', 'set_constant', 'SET_BASIC', 'CARET', '__ANON_3', 'TO', 'set_constant', 'SET_BASIC']","['multivariable-calculus', 'trigonometry', 'optimization', 'vector-analysis']"
63300bce837ac920af746153_f_1_1_0,SCAL,6 ,the mean value,6,"['expr_atom', '__ANON_3']","['trigonometry', 'mathematical-modeling']"
632fd3cb837ac920af6e6cde_f_2_11_0,SCAL,1,the constant term,1,"['expr_atom', '__ANON_3']",['trigonometry']
63300bcf837ac920af7462fb_f_0_0_0,FUNC,f,a trig function,['f'],"['func_name', '__ANON_1']","['functions', 'trigonometry', 'terminology']"
63300bcf837ac920af7462fb_f_2_3_0,FUNC,f,a rational function,['f'],"['func_name', '__ANON_1']","['functions', 'trigonometry', 'terminology']"
63300bcf837ac920af7462fb_f_2_22_0,FUNC,f,A function,['f'],"['func_name', '__ANON_1']","['functions', 'trigonometry', 'terminology']"
63300bcf837ac920af7463ff_f_0_0_0,FUNC,f,an unknown function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'inequality', 'trigonometric-integrals']"
63300bcf837ac920af7463ff_f_3_2_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'inequality', 'trigonometric-integrals']"
632f6607837ac920af644552_f_0_5_0,SCAL,4,Its maximum value,4,"['expr_atom', '__ANON_3']","['trigonometry', 'supremum-and-infimum']"
632f972d837ac920af68d408_f_1_12_0,SCAL,f[n],the only values,"['f', '[', 'n', ']']","['unary', '__ANON_1', 'group', 'L_BRACKET', '__ANON_1', 'R_BRACKET']","['trigonometry', 'discrete-mathematics', 'self-learning']"
632f972d837ac920af68d42a_f_1_32_0,SCAL,\frac{100}{360},the fraction,"['\\frac', '{', '1', '0', '0', '}', '{', '3', '6', '0', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE']",['trigonometry']
632f972d837ac920af68d47f_f_0_0_0,SCAL,12,a fraction,"['1', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['algebra-precalculus', 'trigonometry', 'polynomials']"
632f972d837ac920af68d47f_f_0_3_0,SCAL,4,the fraction,4,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'trigonometry', 'polynomials']"
632f972d837ac920af68d47f_f_1_0_0,SCAL,p/q,the fraction,"['p', '/', 'q']","['mp', '__ANON_1', 'DIV', '__ANON_1']","['algebra-precalculus', 'trigonometry', 'polynomials']"
632fd3cc837ac920af6e712a_f_1_0_0,FUNC,\arccos,a function,\arccos,FUNC_NORMAL,['trigonometry']
63300bcf837ac920af74657b_f_1_0_0,FUNC,f,a continuous function,['f'],"['func_name', '__ANON_1']","['calculus', 'limits', 'trigonometry']"
632fd3cd837ac920af6e741b_f_2_12_0,FUNC,x,a function,['x'],"['func_name', '__ANON_1']","['integration', 'trigonometry']"
63300bcf837ac920af746806_f_0_2_0,FUNC,b,some function,['b'],"['func_name', '__ANON_1']",['trigonometry']
632fd3cd837ac920af6e7491_f_1_7_0,FUNC,g,the null function,['g'],"['func_name', '__ANON_1']","['analysis', 'trigonometry', 'smooth-functions']"
632f6608837ac920af644a60_f_2_1_0,SCAL,360 ,  some   value,"['3', '6', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['calculus', 'trigonometry', 'rotations']"
632fd3cd837ac920af6e77f3_f_3_0_0,FUNC,f: A \to B,any function,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['calculus', 'functions', 'trigonometry']"
632fd3cd837ac920af6e77f3_f_3_2_0,FUNC,f: A \to B,any function,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['calculus', 'functions', 'trigonometry']"
632fd3cd837ac920af6e77f3_f_3_7_0,FUNC,f: A \to B,any function,"['f', ':', 'A', '\\to', 'B']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', '__ANON_0', 'TO', '__ANON_0']","['calculus', 'functions', 'trigonometry']"
632fd3cd837ac920af6e77f3_f_3_16_0,FUNC,f(x) = sin(x),The function   f_3_16_0,"['f', '(', 'x', ')', '=', 's', 'i', 'n', '(', 'x', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', '__ANON_1', '__ANON_1', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['calculus', 'functions', 'trigonometry']"
632fd3cd837ac920af6e77f3_f_3_22_0,FUNC,f,The function,['f'],"['func_name', '__ANON_1']","['calculus', 'functions', 'trigonometry']"
632f972e837ac920af68dd5c_f_1_2_0,SCAL,3,our numbers,3,"['expr_atom', '__ANON_3']","['geometry', 'trigonometry']"
632fd3ce837ac920af6e7da5_f_0_3_0,FUNC,f,the function   f_0_3_0,['f'],"['func_name', '__ANON_1']","['real-analysis', 'calculus', 'analysis', 'trigonometry', 'inequality']"
632f972f837ac920af68e33c_f_0_19_0,SCAL,h(x),individual values,"['h', '(', 'x', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['calculus', 'trigonometry', 'derivatives']"
632f972f837ac920af68e33c_f_0_21_0,FUNC,h,the functions,['h'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'derivatives']"
632f972f837ac920af68e33c_f_2_0_0,FUNC,f,a function,['f'],"['func_name', '__ANON_1']","['calculus', 'trigonometry', 'derivatives']"
632fd3cf837ac920af6e7ecb_f_0_7_0,FUNC,g(x) = f^{n}(x+1),the function,"['g', '(', 'x', ')', '=', 'f', '^', '{', 'n', '}', '(', 'x', '+', '1', ')']","['func_expr', 'func_name_arg', 'func_name', '__ANON_1', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'unary', 'exp', '__ANON_1', 'CARET', 'L_BRACE', '__ANON_1', 'R_BRACE', 'group', 'L_PAREN', 'additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_PAREN']","['algebra-precalculus', 'trigonometry', 'recurrence-relations', 'approximation']"
632f972f837ac920af68e351_f_2_2_0,FUNC,f,some function,['f'],"['func_name', '__ANON_1']","['trigonometry', 'inequality']"
