fid,mtype,exprstr,mention,tokens,type_tokens,tags
632f971d837ac920af68645d_f_2_5_0,FUNC,f,any   function   f_2_5_0,['f'],"['func_name', '__ANON_1']",['elementary-number-theory']
632fcd20837ac920af6df4ae_f_0_0_0,SCAL,2n,integer numbers,"['2', 'n']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']","['elementary-number-theory', 'gaussian-integers', 'parity']"
632fcd20837ac920af6df4ae_f_0_1_0,SCAL,2n+1,integer numbers,"['2', 'n', '+', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'gaussian-integers', 'parity']"
632fcd20837ac920af6df4bc_f_0_17_0,SCAL,4,number,4,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-factorization']"
632f971d837ac920af686537_f_2_7_0,SCAL,1,the number   f_2_7_0,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic']"
632f971d837ac920af68660f_f_2_19_0,SCAL,2,The number,2,"['expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory']"
632f971d837ac920af686648_f_0_7_0,SCAL,\frac{x}{y},a reduced fraction,"['\\frac', '{', 'x', '}', '{', 'y', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['elementary-number-theory', 'arithmetic', 'fractions']"
632f5f3c837ac920af635d57_f_1_0_0,SCAL,7,The number,7,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'binary']"
632f5f3c837ac920af635d57_f_1_19_0,SCAL,0,only digits,0,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'binary']"
632f5f3c837ac920af635d57_f_1_23_0,SCAL,0,only digits,0,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'binary']"
632f5f3c837ac920af635d57_f_5_24_0,SCAL,m+1,a binary number,"['m', '+', '1']","['additive', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'binary']"
63300bc9837ac920af744023_f_0_4_0,SCAL,9,the digit,9,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'induction']"
63300bc9837ac920af744023_f_0_7_0,SCAL,9,the digit,9,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'induction']"
63300bc9837ac920af744029_f_0_6_0,SCAL,9,all digits,9,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'number-theory', 'elementary-number-theory']"
63300bc9837ac920af74408a_f_0_19_0,SCAL,148504621260915439590480104525880008534525196529172773528290153939780712483230238657438737509145961295133297108620156439175622984987119112903647214652622780573688542572639027308346330,f_0_18_0 - digit number,"['1', '4', '8', '5', '0', '4', '6', '2', '1', '2', '6', '0', '9', '1', '5', '4', '3', '9', '5', '9', '0', '4', '8', '0', '1', '0', '4', '5', '2', '5', '8', '8', '0', '0', '0', '8', '5', '3', '4', '5', '2', '5', '1', '9', '6', '5', '2', '9', '1', '7', '2', '7', '7', '3', '5', '2', '8', '2', '9', '0', '1', '5', '3', '9', '3', '9', '7', '8', '0', '7', '1', '2', '4', '8', '3', '2', '3', '0', '2', '3', '8', '6', '5', '7', '4', '3', '8', '7', '3', '7', '5', '0', '9', '1', '4', '5', '9', '6', '1', '2', '9', '5', '1', '3', '3', '2', '9', '7', '1', '0', '8', '6', '2', '0', '1', '5', '6', '4', '3', '9', '1', '7', '5', '6', '2', '2', '9', '8', '4', '9', '8', '7', '1', '1', '9', '1', '1', '2', '9', '0', '3', '6', '4', '7', '2', '1', '4', '6', '5', '2', '6', '2', '2', '7', '8', '0', '5', '7', '3', '6', '8', '8', '5', '4', '2', '5', '7', '2', '6', '3', '9', '0', '2', '7', '3', '0', '8', '3', '4', '6', '3', '3', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'totient-function', 'divisor-sum']"
632fcd20837ac920af6df7c3_f_0_11_0,SCAL,1,digit,1,"['expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory', 'factorial', 'ceiling-and-floor-functions']"
632f5f3c837ac920af635e77_f_3_0_0,SET,S(n),the set,"['S', '(', 'n', ')']","['__ANON_0', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']",['elementary-number-theory']
632fcd21837ac920af6df8f9_f_2_44_0,FUNC,f :\mathbb N \to \mathbb R,a function,"['f', ':', '\\mathbb', 'N', '\\to', '\\mathbb', 'R']","['func_def', 'func_name', '__ANON_1', 'COLON', 'mapping', 'SET_FAT', '__ANON_0', 'TO', 'SET_FAT', '__ANON_0']","['sequences-and-series', 'number-theory', 'elementary-number-theory', 'multiplicative-function']"
632f5f3d837ac920af635fe1_f_3_1_0,SCAL,\frac{2^a+3}{2^a-9},a natural number,"['\\frac', '{', '2', '^', 'a', '+', '3', '}', '{', '2', '^', 'a', '-', '9', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3', 'R_BRACE']","['elementary-number-theory', 'diophantine-equations']"
632f5f3d837ac920af63605e_f_2_4_0,SCAL,44,the last two digits,"['4', '4']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['elementary-number-theory']
63300bca837ac920af7445f6_f_2_5_0,SCAL,n^{1/e},the real number,"['n', '^', '{', '1', '/', 'e', '}']","['exp', '__ANON_1', 'CARET', 'L_BRACE', 'mp', 'expr_atom', '__ANON_3', 'DIV', '__ANON_1', 'R_BRACE']","['elementary-number-theory', 'algorithms']"
63300bca837ac920af744633_f_0_1_0,SCAL,2 \times 2,the number,"['2', '\\times', '2']","['mp', 'expr_atom', '__ANON_3', 'CMD_TIMES', 'expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory']"
632fcd21837ac920af6dfa50_f_0_0_0,SCAL,899,a number   f_0_0_0,"['8', '9', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic']"
632f5f3d837ac920af6360ab_f_0_0_0,SCAL,0,the number,0,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'factorial', 'number-systems', 'decimal-expansion']"
632f5f3d837ac920af6360ab_f_0_2_0,SCAL,0,number,0,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'factorial', 'number-systems', 'decimal-expansion']"
632f5f3d837ac920af6360ab_f_3_0_0,SCAL,n!,The number,"['n', '!']","['postfix', '__ANON_1', 'BANG']","['elementary-number-theory', 'modular-arithmetic', 'factorial', 'number-systems', 'decimal-expansion']"
63300bca837ac920af7446aa_f_0_0_0,SCAL,1 ,coprime numbers,1,"['expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory', 'gcd-and-lcm']"
632f5f3d837ac920af6360ab_f_4_11_0,SCAL,1/10,each digit,"['1', '/', '1', '0']","['mp', 'expr_atom', '__ANON_3', 'DIV', 'expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'modular-arithmetic', 'factorial', 'number-systems', 'decimal-expansion']"
63300bca837ac920af744732_f_0_3_0,SCAL,185047 ,8,"['1', '8', '5', '0', '4', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['probability', 'elementary-number-theory']"
63300bca837ac920af744732_f_0_6_0,SCAL,998899 ,9,"['9', '9', '8', '8', '9', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['probability', 'elementary-number-theory']"
63300bca837ac920af744732_f_0_10_0,SCAL,144817 ,4,"['1', '4', '4', '8', '1', '7']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['probability', 'elementary-number-theory']"
63300bca837ac920af744740_f_0_1_0,SCAL,0,digit,0,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers']"
63300bca837ac920af744740_f_1_1_0,SCAL,2 ,most common leading digit,2,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-numbers']"
632f5f3d837ac920af63615a_f_0_5_0,FUNC,k,sum divisor function,['k'],"['func_name', '__ANON_1']","['elementary-number-theory', 'square-numbers', 'divisor-sum']"
632fcd21837ac920af6dfade_f_3_8_0,FUNC,f,the function,['f'],"['func_name', '__ANON_1']","['elementary-number-theory', 'polynomials']"
632f971d837ac920af68692d_f_1_1_0,SCAL,2s,even number,"['2', 's']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']",['elementary-number-theory']
632f971d837ac920af68692d_f_2_14_0,SCAL,1 ,any even number,1,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632f971d837ac920af68692d_f_5_0_0,FUNC,s,the successor function,['s'],"['func_name', '__ANON_1']",['elementary-number-theory']
632fcd21837ac920af6dfb9d_f_1_0_0,FUNC,F:\mathbb{N}\rightarrow\mathbb{N},an injective function,"['F', ':', '\\mathbb{N}', '\\rightarrow', '\\mathbb{N}']","['func_def', 'func_name', '__ANON_0', 'COLON', 'mapping', 'set_constant', 'SET_BASIC', 'TO', 'set_constant', 'SET_BASIC']","['elementary-number-theory', 'functions', 'natural-numbers']"
632f971e837ac920af686974_f_6_1_0,SCAL,2.1\times10^{315642},f_6_0_0 digits,"['\\times', '1', '0', '^', '{', '3', '1', '5', '6', '4', '2', '}']","['mp', 'expr_atom', 'number', 'CMD_TIMES', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE']","['elementary-number-theory', 'calculator']"
63300bcb837ac920af74488b_f_0_1_0,SCAL,23,the number   f_0_1_0,"['2', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'prime-numbers']"
63300bcb837ac920af74488b_f_0_3_0,SCAL,45,the number   f_0_3_0,"['4', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'prime-numbers']"
63300bcb837ac920af744aa5_f_0_0_0,SCAL,3^{130}+5^{130}+7^{130},the composite number,"['3', '^', '{', '1', '3', '0', '}', '+', '5', '^', '{', '1', '3', '0', '}', '+', '7', '^', '{', '1', '3', '0', '}']","['additive', 'additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'exp', 'expr_atom', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE']","['elementary-number-theory', 'prime-factorization']"
632fcd21837ac920af6dfcca_f_0_0_0,SCAL,3226,the number,"['3', '2', '2', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['combinatorics', 'number-theory', 'elementary-number-theory', 'palindrome']"
632fcd21837ac920af6dfcca_f_0_2_0,SCAL,3226,a Rashee number,"['3', '2', '2', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['combinatorics', 'number-theory', 'elementary-number-theory', 'palindrome']"
632fcd21837ac920af6dfcca_f_0_4_0,SCAL,10,infinitely many Rashee numbers,"['1', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['combinatorics', 'number-theory', 'elementary-number-theory', 'palindrome']"
632fcd21837ac920af6dfccf_f_1_1_0,SCAL,3^p-1,a,"['3', '^', 'p', '-', '1']","['additive', 'exp', 'expr_atom', '__ANON_3', 'CARET', '__ANON_1', 'SUB', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'prime-factorization']"
632fcd21837ac920af6dfce1_f_1_3_0,SCAL,4k^2+4k+1,the different values,"['4', 'k', '^', '2', '+', '4', 'k', '+', '1']","['additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3']",['elementary-number-theory']
632f971e837ac920af6869d9_f_4_16_0,SCAL,0,The only two numbers,0,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632fcd21837ac920af6dfdaf_f_1_0_0,SCAL,25,The number,"['2', '5']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'divisibility']"
63300bcb837ac920af744b59_f_0_33_0,SCAL,d(n),the number,"['d', '(', 'n', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['number-theory', 'elementary-number-theory', 'solution-verification']"
632f971e837ac920af686a5f_f_0_6_0,SCAL,0 ,any value   f_0_0,0,"['expr_atom', '__ANON_3']",['elementary-number-theory']
63300bcb837ac920af744c31_f_1_31_0,SCAL,\frac{1}{7},the fraction,"['\\frac', '{', '1', '}', '{', '7', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']",['elementary-number-theory']
632fcd21837ac920af6dfebe_f_0_0_0,SCAL,63638089207891963635134908^{1024}+1,the number,"['6', '3', '6', '3', '8', '0', '8', '9', '2', '0', '7', '8', '9', '1', '9', '6', '3', '6', '3', '5', '1', '3', '4', '9', '0', '8', '^', '{', '1', '0', '2', '4', '}', '+', '1']","['additive', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'CARET', 'L_BRACE', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3', 'R_BRACE', 'ADD', 'expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory', 'prime-numbers']"
632f5f3d837ac920af6363d0_f_2_5_0,SCAL,256,The final value,"['2', '5', '6']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'arithmetic', 'binary']"
632f5f3d837ac920af6363d0_f_2_11_0,SCAL,1,the initial starting value,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'arithmetic', 'binary']"
63300bcb837ac920af744df1_f_0_0_0,SCAL,f(k),the number,"['f', '(', 'k', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['number-theory', 'elementary-number-theory', 'prime-numbers', 'divisibility']"
632f5f3d837ac920af636436_f_1_1_0,SCAL,53 ,a prime number,"['5', '3']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'diophantine-equations']"
632f971e837ac920af686b0a_f_2_34_0,SCAL,2p,the number,"['2', 'p']","['unary', 'expr_atom', '__ANON_3', '__ANON_1']","['elementary-number-theory', 'roots']"
632f971e837ac920af686b16_f_7_2_0,SCAL,9,digital sum,9,"['expr_atom', '__ANON_3']",['elementary-number-theory']
632f5f3e837ac920af636494_f_0_2_0,SCAL,5 ,Last digit,5,"['expr_atom', '__ANON_3']","['probability', 'elementary-number-theory', 'divisibility']"
632f5f3e837ac920af636494_f_1_23_0,SCAL,9\cdot10^4,the total number,"['9', '\\cdot', '1', '0', '^', '4']","['mp', 'expr_atom', '__ANON_3', 'CMD_CDOT', 'exp', 'expr_atom', 'integer', '__ANON_3', '__ANON_3', 'CARET', 'expr_atom', '__ANON_3']","['probability', 'elementary-number-theory', 'divisibility']"
632fcd22837ac920af6e01fc_f_0_16_0,FUNC,T(n)=\frac{3n+1}{2},the combined Collatz function,"['T', '(', 'n', ')', '=', '\\frac', '{', '3', 'n', '+', '1', '}', '{', '2', '}']","['func_expr', 'func_name_arg', 'func_name', '__ANON_0', 'L_PAREN', '__ANON_1', 'R_PAREN', 'EQUAL', 'expr_atom', 'CMD_FRAC', 'L_BRACE', 'additive', 'unary', 'expr_atom', '__ANON_3', '__ANON_1', 'ADD', 'expr_atom', '__ANON_3', 'R_BRACE', 'L_BRACE', 'expr_atom', '__ANON_3', 'R_BRACE']","['number-theory', 'elementary-number-theory', 'inequality', 'collatz-conjecture']"
632f5f3e837ac920af63658a_f_2_1_0,SCAL,20 ,the smallest possible number,"['2', '0']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['elementary-number-theory']
63300bcc837ac920af745005_f_0_21_0,SCAL,1,the digit   f_0_21_0,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'binomial-coefficients']"
632fcd22837ac920af6e02ae_f_2_8_0,SCAL,4 \times 3,the number,"['4', '\\times', '3']","['mp', 'expr_atom', '__ANON_3', 'CMD_TIMES', 'expr_atom', '__ANON_3']",['elementary-number-theory']
632fcd22837ac920af6e02ae_f_3_4_0,SCAL,12,The numbers,"['1', '2']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']",['elementary-number-theory']
632fcd22837ac920af6e02b1_f_0_0_0,SCAL,8a^2+2,a square number,"['8', 'a', '^', '2', '+', '2']","['additive', 'unary', 'expr_atom', '__ANON_3', 'exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3', 'ADD', 'expr_atom', '__ANON_3']","['number-theory', 'elementary-number-theory']"
632fcd22837ac920af6e0318_f_0_3_0,SCAL,1219,the smallest number,"['1', '2', '1', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3', '__ANON_3', '__ANON_3']","['elementary-number-theory', 'prime-numbers', 'modular-arithmetic']"
63300bcc837ac920af745308_f_0_1_0,SCAL,\frac{a}{b},a rational fraction   f_0_1_0,"['\\frac', '{', 'a', '}', '{', 'b', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['analysis', 'elementary-number-theory', 'elementary-set-theory', 'rational-numbers']"
63300bcc837ac920af745308_f_0_4_0,SCAL,\frac{a}{b},a nonzero rational number,"['\\frac', '{', 'a', '}', '{', 'b', '}']","['expr_atom', 'CMD_FRAC', 'L_BRACE', '__ANON_1', 'R_BRACE', 'L_BRACE', '__ANON_1', 'R_BRACE']","['analysis', 'elementary-number-theory', 'elementary-set-theory', 'rational-numbers']"
63300bcc837ac920af7453e2_f_0_6_0,SCAL,g(n),the smallest value,"['g', '(', 'n', ')']","['unary', '__ANON_1', 'group', 'L_PAREN', '__ANON_1', 'R_PAREN']","['sequences-and-series', 'elementary-number-theory', 'prime-numbers', 'golden-ratio', 'primorial']"
632f971e837ac920af686e63_f_2_14_0,SCAL,k^2,no number,"['k', '^', '2']","['exp', '__ANON_1', 'CARET', 'expr_atom', '__ANON_3']","['elementary-number-theory', 'algorithms', 'recreational-mathematics', 'magic-square']"
63300bcd837ac920af7455d7_f_2_11_0,SCAL,5 ,numbers,5,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'proof-writing', 'modular-arithmetic', 'arithmetic', 'arithmetic-progressions']"
632fcd22837ac920af6e05ee_f_2_0_0,SCAL,1,an equal number,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'discrete-mathematics']"
632fcd22837ac920af6e05ee_f_2_7_0,SCAL,2,the numbers,2,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'discrete-mathematics']"
632fcd22837ac920af6e05ee_f_2_8_0,SCAL,2,the numbers,2,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'discrete-mathematics']"
632fcd22837ac920af6e05ee_f_3_14_0,SCAL,1,the number,1,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'discrete-mathematics']"
632fcd22837ac920af6e05ee_f_3_16_0,SCAL,3,the number,3,"['expr_atom', '__ANON_3']","['elementary-number-theory', 'discrete-mathematics']"
63300bcd837ac920af7456a9_f_3_32_0,SCAL,29,  the same number,"['2', '9']","['expr_atom', 'integer', '__ANON_3', '__ANON_3']","['number-theory', 'elementary-number-theory', 'notation', 'modular-arithmetic']"
63300bcd837ac920af745714_f_0_2_0,SCAL,1,the ending   digits,1,"['expr_atom', '__ANON_3']","['algebra-precalculus', 'elementary-number-theory']"
